Cluster,Gene,Score,Adjusted p-value
0,KIAA1324,-2.6099036,0.019505689975305406
0,VIT,-2.611335,0.019427334868073295
0,IL21R,-2.6142519,0.0192645477223851
0,SOWAHC,-2.6142519,0.0192645477223851
0,UBIAD1,-2.6142519,0.0192645477223851
0,CCDC137,-2.6151972,0.019218201100472124
0,SLC9B2,-2.6156428,0.019195435013013545
0,MYBL2,-2.6162775,0.019162079246697904
0,RNF180,-2.6186273,0.019032883066848482
0,MATN2,-2.6186273,0.019032883066848482
0,SPATC1L,-2.62095,0.01890822235723668
0,TATDN3,-2.6210039,0.01890748890381011
0,VRK3,-2.6219761,0.0188558894203956
0,PTPN2,-2.6230025,0.018801433670285545
0,ZNF668,-2.6231377,0.018796232544212775
0,NFKBIL1,-2.6240153,0.018750105126111846
0,FBXL12,-2.6240153,0.018750105126111846
0,PARP1,-2.6261625,0.01863669688260539
0,MINDY1,-2.6262164,0.018635971023834255
0,MKX,-2.6295655,0.018455615149472682
0,EID3,-2.6295655,0.018455615149472682
0,ZNF382,-2.6319153,0.01833285703054918
0,SPAG5,-2.6338193,0.01823255684577546
0,SYNGR1,-2.633941,0.018228215995324655
0,SMIM8,-2.6340353,0.018225325877640093
0,PTTG1,-2.6347241,0.018190571205050854
0,ZC3H10,-2.634886,0.018184068929947818
0,ANGEL2,-2.6349401,0.018183355197466475
0,LMLN,-2.6361284,0.018121968011399297
0,PLPP7,-2.6361284,0.018121968011399297
0,PEX6,-2.6369658,0.018081637399644357
0,TWIST1,-2.6370604,0.018078767602977493
0,MGAM,-2.638019,0.018029894967461373
0,LARP1B,-2.6382217,0.018021289944296193
0,NDN,-2.6392345,0.01796969122854928
0,ZNF383,-2.6392345,0.01796969122854928
0,CDK20,-2.639437,0.017963267080355172
0,TRIM56,-2.640504,0.017908959976899504
0,PGBD1,-2.6414087,0.017863342071366996
0,RPUSD3,-2.6448522,0.017684702932176444
0,PPAT,-2.645757,0.017639593134304143
0,METTL21A,-2.645784,0.017639593134304143
0,C19orf25,-2.6458108,0.017639593134304143
0,NCBP2AS2,-2.647931,0.017532869342455636
0,ZNF575,-2.648363,0.01751257478130167
0,CCDC71L,-2.6492546,0.017468552465393493
0,RHBDL2,-2.6492546,0.017468552465393493
0,METTL2A,-2.6499567,0.017436477006541787
0,COBLL1,-2.6501322,0.01742951365814964
0,NME1,-2.650605,0.01740723698546206
0,MIPOL1,-2.6529815,0.0172872214435462
0,TRIM28,-2.6536298,0.017256127122986346
0,WDSUB1,-2.6544535,0.01721612218829123
0,UTP18,-2.6547236,0.017204414320482347
0,ANG,-2.6566277,0.01710961446038797
0,ZCCHC2,-2.658005,0.017041893457574515
0,GPATCH3,-2.658005,0.017041893457574515
0,INTS9,-2.6588018,0.01700573881556208
0,DTWD2,-2.6590314,0.016996200559570695
0,ANP32A,-2.661273,0.01688548255010412
0,PSG4,-2.6620429,0.016848945204533297
0,PLCXD1,-2.66315,0.016795618921668854
0,NAMPT,-2.663258,0.0167922486674748
0,DNAJC6,-2.6674984,0.016585813688792646
0,HMMR,-2.6686194,0.01653256486312679
0,ARF1,-2.6689165,0.016519938556475117
0,REXO1,-2.6696725,0.01648476776014189
0,CHEK2,-2.6697807,0.016481450657576453
0,DDAH1,-2.6718602,0.016381635010416142
0,PRDX6,-2.6765192,0.016157563236653676
0,AMPH,-2.6771538,0.016128929755458057
0,ZNF420,-2.677208,0.016128273393855
0,NUDT11,-2.6819613,0.01590280981310653
0,KDM7A,-2.6820693,0.01589959181848885
0,KIF20B,-2.6839058,0.015814424382942806
0,BCORL1,-2.684257,0.0157997298437676
0,FBXO5,-2.6852698,0.015753827699451557
0,MALL,-2.687687,0.01564213726200291
0,NDUFA12,-2.6880922,0.015625056592409845
0,ABHD18,-2.68924,0.01557330543043839
0,ARMC7,-2.6914682,0.015471525919348337
0,NUBP2,-2.6923053,0.015434598235594031
0,SKA3,-2.693683,0.015372819672404467
0,CCDC66,-2.6940205,0.015359111098493099
0,KIAA0825,-2.6951952,0.015306905334118864
0,TMEM119,-2.6958435,0.01527899690570705
0,NME4,-2.6969373,0.015230739354596979
0,EEF2KMT,-2.6986117,0.01515615505582496
0,HPF1,-2.6989765,0.015141388796575315
0,COPE,-2.6994221,0.015122952487111402
0,PLAGL2,-2.7002728,0.015086154028157423
0,QRSL1,-2.7010021,0.015054935839643324
0,PLTP,-2.7017581,0.015022554892559428
0,ZNF304,-2.7017581,0.015022554892559428
0,RNF212,-2.7061336,0.014829632503957314
0,SLC19A1,-2.7083213,0.014734005474708375
0,SLC10A7,-2.7085104,0.014727393930460436
0,MYL12A,-2.7085779,0.014726177948941245
0,ZC3H8,-2.708875,0.014714777820859122
0,STRADB,-2.7095635,0.014686038629938263
0,METTL1,-2.7096987,0.014681836945660847
0,GATB,-2.7117512,0.01459300315941507
0,CD82,-2.7124264,0.014565069349443524
0,ZBTB24,-2.7126966,0.014554965827248438
0,GMIP,-2.7153568,0.01444029667454793
0,LCMT2,-2.7160456,0.01441203567194957
0,ZNF132,-2.7195432,0.014262227964523817
0,FAM151B,-2.7225816,0.014133446394605537
0,MMP15,-2.723635,0.014090160727100712
0,CCDC28B,-2.724688,0.014046993496406835
0,TIGD5,-2.7247422,0.014046396705999904
0,YBX1,-2.7251608,0.014030297770747574
0,TARS2,-2.7255795,0.014014215232951713
0,PABPC1L,-2.7258224,0.014005596040137144
0,SVIL,-2.7262816,0.013987821569017074
0,RNLS,-2.7300627,0.013830067648264905
0,ARHGDIB,-2.7300763,0.013830067648264905
0,ALKBH2,-2.7313862,0.01377798740980689
0,DDB2,-2.7324665,0.013734549098894454
0,NFATC1,-2.732912,0.013717643513956853
0,ZNF276,-2.73302,0.013714807715006565
0,C4orf48,-2.7334929,0.013696800374837245
0,ERI2,-2.7347891,0.0136446318510042
0,WDR77,-2.7355723,0.013613853231649858
0,PIR,-2.7363558,0.013583136570924062
0,ZKSCAN4,-2.7367609,0.013568067595725885
0,SIRT3,-2.7403529,0.013422280180310293
0,ZWINT,-2.7417302,0.013367751240673326
0,SNRPA1,-2.7422569,0.013347954995394916
0,OSBPL5,-2.743675,0.013292055994329527
0,CFAP300,-2.7444582,0.01326198909198004
0,PSMA5,-2.7449307,0.013244512334680318
0,PCDH19,-2.745768,0.013212366020650278
0,BTG2,-2.7461867,0.013197120344192681
0,FAHD1,-2.7492115,0.013077525847147555
0,ZNF254,-2.749306,0.013075342800199233
0,CELSR1,-2.7498868,0.013053781214261859
0,ACAD8,-2.7502785,0.013039773418527573
0,MVB12A,-2.7511292,0.013007535303263424
0,ZNF17,-2.7520745,0.012971623555966908
0,ZRANB3,-2.7564497,0.012800907412922512
0,ZNF783,-2.7586374,0.012717082644376425
0,TCTN2,-2.7591372,0.012699198012845306
0,ABHD8,-2.7608252,0.01263528747877992
0,POLG,-2.7611492,0.012624290094521387
0,PELI3,-2.7631612,0.012548251594656007
0,FBXL15,-2.764363,0.012503641555056873
0,EP400,-2.7652004,0.012473109272878584
0,IRX3,-2.7653353,0.01246946328067455
0,NLRP10,-2.7656324,0.012459626129228744
0,SESN3,-2.7675636,0.012387556343708223
0,ADPRH,-2.7679553,0.012374187107330265
0,PSMB7,-2.7712908,0.012249619003930602
0,LDOC1,-2.7720065,0.012224206116487116
0,KBTBD7,-2.773951,0.012152856443443192
0,C8orf48,-2.774032,0.01215130956159574
0,POMT2,-2.774032,0.01215130956159574
0,SPEG,-2.774086,0.01215130956159574
0,C1orf131,-2.775531,0.01209985714849332
0,C19orf53,-2.7767463,0.012056177432325628
0,ZNF226,-2.7783804,0.011997171875071206
0,VSIG10,-2.7784884,0.011994644736280986
