Cluster,Gene,Score,Adjusted p-value
0,STARD5,5.465405,2.1894745310233692e-07
0,TXNL4A,5.4653955,2.1894745310233692e-07
0,PMPCA,5.463091,2.2175210670293816e-07
0,SEC24C,5.4629254,2.2190081811901498e-07
0,SEC11A,5.4626355,2.222051158102996e-07
0,TMEM167B,5.462341,2.225155960462396e-07
0,TRMT10C,5.4605837,2.2467059622258817e-07
0,ZNF44,5.4603076,2.2496110132195028e-07
0,CHD4,5.4589,2.2669226126765357e-07
0,POLR3H,5.4578834,2.279339400953253e-07
0,GIT1,5.4569125,2.2912285982965485e-07
0,ZMYND8,5.455601,2.307595161023052e-07
0,UBAC1,5.4555464,2.30770687389275e-07
0,SPART,5.455408,2.30889454742009e-07
0,PEF1,5.454764,2.3166711041550373e-07
0,DDX24,5.454465,2.319964545526555e-07
0,FAM118B,5.4524684,2.345557127076763e-07
0,IFIT5,5.450817,2.3668263098025753e-07
0,DBR1,5.449883,2.3786650218531547e-07
0,BBX,5.449501,2.383153141957776e-07
0,TPP1,5.447643,2.407552006349677e-07
0,C5orf15,5.4450436,2.4423348695920473e-07
0,TFIP11,5.443033,2.4694246483265944e-07
0,UQCC3,5.4418,2.4859303107673956e-07
0,SLC35A3,5.441294,2.4923516902975645e-07
0,CD82,5.440908,2.497111876195606e-07
0,MUS81,5.439942,2.509379035041795e-07
0,NUDT19,5.436703,2.5547333552998896e-07
0,MAF1,5.4311686,2.6338784855656905e-07
0,HSPB11,5.430741,2.63951240034737e-07
0,LSM10,5.4304233,2.643522007679934e-07
0,APEX2,5.4297886,2.6522508577178774e-07
0,VAV3,5.429692,2.6529949671529756e-07
0,PLPP5,5.4280543,2.6767504631310727e-07
0,XPA,5.426872,2.6938323924031504e-07
0,ITPKB,5.4228973,2.7537304100340775e-07
0,C9orf64,5.422198,2.763807183366947e-07
0,BAP1,5.4217515,2.769995391450978e-07
0,KDM5B,5.419433,2.805427892664631e-07
0,TTC23,5.4173355,2.837793304140396e-07
0,ERCC8,5.4166408,2.8480859093580125e-07
0,SPATA20,5.4165945,2.8480859093580125e-07
0,RALGAPA2,5.4147086,2.877522371178603e-07
0,NUDT5,5.4135675,2.8951730821399e-07
0,COX7B,5.4126706,2.908963613080477e-07
0,PARVG,5.41256,2.91000198580682e-07
0,TGFB1,5.412339,2.912836910821791e-07
0,CEP104,5.411764,2.92144953499226e-07
0,HEMK1,5.409906,2.951164432062574e-07
0,GGPS1,5.40577,3.019300985890548e-07
0,FBH1,5.405664,3.0202999987804855e-07
0,SCRIB,5.404146,3.045199181233307e-07
0,IPO11,5.402959,3.064630609987887e-07
0,MKLN1,5.3976226,3.155530303705563e-07
0,IMPA1,5.3963623,3.176944928278185e-07
0,MDH1,5.394168,3.2151782634975614e-07
0,SNIP1,5.392576,3.242958967507116e-07
0,TMF1,5.3918033,3.2560975863796143e-07
0,RBMX,5.3861494,3.359277836398794e-07
0,ANAPC2,5.386034,3.3605567526131897e-07
0,S100A11,5.383978,3.39831803886229e-07
0,ABCA1,5.3810196,3.4536505376908726e-07
0,TLE5,5.3809786,3.4536505376908726e-07
0,NCOA2,5.3783054,3.5043999560493276e-07
0,BECN1,5.378011,3.5092266850634027e-07
0,YWHAE,5.3753476,3.5605839828870195e-07
0,TMCO1,5.3745055,3.5763346566648425e-07
0,DCUN1D5,5.374147,3.5816122070891867e-07
0,RCSD1,5.374147,3.5816122070891867e-07
0,FAF1,5.3733144,3.5963408823265327e-07
0,XPO6,5.372514,3.6114153400542453e-07
0,GABPA,5.3721595,3.6175853520499273e-07
0,CSNK2B,5.369657,3.666253799160482e-07
0,PCF11,5.369367,3.6712034275783015e-07
0,STAM2,5.368723,3.68338626222958e-07
0,TRAM1,5.368019,3.696833625551697e-07
0,ENY2,5.3653603,3.7507472467680163e-07
0,PNMA1,5.3615465,3.8288453924698893e-07
0,VWA8,5.360847,3.8427081024614593e-07
0,HUWE1,5.3605022,3.8490643279541386e-07
0,ITPR1,5.358179,3.8978734089355897e-07
0,ZBTB38,5.358036,3.8999473107123306e-07
0,RAB20,5.3569093,3.9233349096516485e-07
0,NCBP3,5.3540387,3.985100289896882e-07
0,CSNK1G1,5.353151,4.003682915233186e-07
0,EPS15,5.3465953,4.1503010370613964e-07
0,KIAA0556,5.3455553,4.173124357871711e-07
0,ELOA,5.3442993,4.2001084823948254e-07
0,LRRC8B,5.344295,4.2001084823948254e-07
0,FLII,5.3437014,4.212808021046506e-07
