C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score,C16_names,C16_logfold,C16_pvals_adj,C16_z_score,C17_names,C17_logfold,C17_pvals_adj,C17_z_score
NCAN,-16.120045,1.0,-0.005788503,ACBD5,0.54936105,0.7754205504259961,-0.715431,ANO3,-3.425746,1.0,-0.324482,GLIS1,-21.866152,0.6016527901454335,-0.9007782,CMTM2,-1.4041599,0.3803243169472105,-1.1859648,FCN2,-15.958575,1.0,-0.008788298,FBXO36,-1.3381089,0.43419326801011066,-1.1539884,KIAA0040,0.5828475,0.8861256565669378,-0.64907676,ZNF430,-4.1991878,0.8898641106190808,-0.676968,VCAM1,1.5951264,1.5524118996836272e-05,4.4636073,IL17B,0.73418105,0.9258275512579702,0.55638754,CLIP4,-0.6718589,0.034067871904678665,2.357205,ASB18,0.0,1.0,0.0,GRAP2,-2.0793004,0.2076969460375121,-1.582165,MRI1,1.1789343,0.3287627619842068,-1.3208901,PIGV,-0.19907428,0.7542146935949229,-0.8187362,ZNF280B,0.4694487,1.0,-0.55683583,PDXP,0.99204654,1.0,-0.21245784
KRT28,-17.081707,1.0,-0.005788503,SLC16A9,-22.825226,0.7752570277896556,-0.7156748,TACSTD2,-1.5541364,1.0,-0.32516032,C8orf37,-0.89127684,0.6005255422589975,-0.902262,DPH1,-0.88310665,0.37837223890274035,-1.1890861,ADGRB3,-17.149778,1.0,-0.008788298,PENK,-23.78315,0.43333329088299044,-1.1552483,TMEM52B,-2.877345,0.8847731996989975,-0.65051645,MAMDC2,-0.48456743,0.8879236973048187,-0.67875946,ITGA7,1.6701636,1.557128141042875e-05,4.462912,ARHGEF33,0.9277821,0.9261254185295655,0.5558093,CSKMT,0.7176596,0.03418906615267532,2.355848,SSX7,0.0,1.0,0.0,SLC25A45,-2.2803173,0.2074479232422497,-1.5828124,NFE2L3,-0.34754637,0.32754740166383123,-1.323049,BORA,-0.6062377,0.7541863151981448,-0.81883657,BTBD8,-0.6363781,1.0,-0.5576311,HOXB5,-22.71565,1.0,-0.21245784
POU3F4,-14.014877,1.0,-0.005788503,P2RY10,-3.838316,0.7752570277896556,-0.7157113,RSL1D1,0.6773746,1.0,-0.32560268,PASK,-0.9212642,0.5988256659492641,-0.90434426,WNK3,-22.077702,0.3777728927708451,-1.1900834,MRAP,-13.160029,1.0,-0.008788298,CDC45,-1.2378064,0.4331045645547922,-1.1556267,ADRA2C,0.16608806,0.8842313293189366,-0.6512289,TK1,0.7700191,0.8869220929637739,-0.6797223,SPATA24,0.6539632,1.5939194175918807e-05,4.457862,KIAA1755,1.1228572,0.9261254185295655,0.5557897,SERPINA3,3.3366137,0.03425707812852576,2.3550718,CDC14C,0.0,1.0,0.0,GRIA3,-23.942003,0.20727447693669135,-1.583279,ACACB,0.28784904,0.3270933285467746,-1.3238784,WFS1,0.98775226,0.7534000541685097,-0.8196642,CDK18,-24.358892,1.0,-0.55808026,GIMAP5,-24.067755,1.0,-0.21292683
OR5V1,-17.05616,1.0,-0.005788503,USP37,0.428928,0.7749968828203816,-0.7160713,ZNF34,0.64178765,1.0,-0.32567456,PVALB,-0.76397604,0.5984370371943085,-0.9048547,OVCH1,-23.280375,0.3777728927708451,-1.1900834,GJD2,-16.407415,1.0,-0.008788298,AGO4,1.0429255,0.4329141854439888,-1.1559514,CIB2,-22.314396,0.8842079649021053,-0.6513538,YDJC,-2.4505913,0.8861741228639015,-0.6804613,KRT33B,2.539316,1.6174468940240193e-05,4.4546733,GPR39,1.4598416,0.9267751424709821,0.5550465,SLC9A8,-0.6445611,0.03438322242675985,2.3536675,CSN2,0.0,1.0,0.0,CFP,-3.2755046,0.20532935940310376,-1.5880159,DNM1,-2.5519056,0.32697483571948616,-1.3241353,RBM43,-1.2406745,0.753162670903875,-0.8199651,TWIST2,-23.008942,1.0,-0.55808026,IL15,-22.638004,1.0,-0.21292683
LELP1,-15.365762,1.0,-0.005788503,BCL11B,-6.045934,0.7741331547019445,-0.71699643,TRIM66,1.0074131,1.0,-0.32571328,RAPGEFL1,-0.67066836,0.59772743289191,-0.9057355,NEK1,0.8852486,0.37663959529778235,-1.1919779,CALHM3,-15.603193,1.0,-0.008788298,MTMR3,1.1619081,0.4329141854439888,-1.1559657,ITGA10,0.71012723,0.8832663126449406,-0.65227926,ZNF155,-1.2497573,0.8851164846391685,-0.68147457,SMYD4,-0.26581696,1.669490863037463e-05,4.4478507,SLC23A3,1.3471075,0.9275017133052726,0.5543081,GLI1,2.621764,0.03445124460453523,2.3528948,NANOGNB,0.0,1.0,0.0,FBLN7,-24.208662,0.2047012516519041,-1.5895869,CAPN3,-0.2572688,0.3267669983265734,-1.3245448,FANCE,-1.7786603,0.7529253170281881,-0.8202661,ZNF584,-23.249754,1.0,-0.5588902,DZANK1,-22.952232,1.0,-0.21339583
LY6D,-16.897852,1.0,-0.005788503,FP565260.1,-2.3175085,0.7739916365437791,-0.71720606,CD300C,-1.2225044,1.0,-0.32657775,MSLN,-22.226196,0.5973130507994404,-0.9063385,ADPRHL1,-3.9700038,0.37528214903253204,-1.1942308,CALHM1,-16.969263,1.0,-0.008788298,QPRT,-1.2320719,0.43289581271416894,-1.1560942,ATG2A,1.2568713,0.8823291672360617,-0.6532011,RPP25,-0.37614474,0.8851164846391685,-0.68153054,AKR1E2,0.16091622,1.673209252733586e-05,4.44735,SOX18,1.6602597,0.9277309490693066,0.5540239,ZNF688,0.2564458,0.034461654301106336,2.3527443,SPATA48,0.0,1.0,0.0,CLTCL1,-23.978006,0.2047012516519041,-1.5895869,ROM1,-23.274124,0.325983082316008,-1.32594,BARX1,-1.3179612,0.752812043790702,-0.8204479,PRR12,1.7705915,1.0,-0.5589712,TARBP1,1.1239978,1.0,-0.21349725
CLEC2L,-15.880073,1.0,-0.005788503,RNMT,0.57378936,0.7739916365437791,-0.7172152,TMEM177,0.9619175,1.0,-0.3268137,OPA3,0.2954185,0.597226248101864,-0.9065011,SNRPD3,-0.5180707,0.3749916906850412,-1.194744,KRTAP21-2,-13.994249,1.0,-0.008788298,C6orf47,0.75125426,0.43283304599978983,-1.1562405,ROM1,1.0783771,0.8812542651822014,-0.6542478,CCDC110,-0.011942238,0.885114256471705,-0.6816313,POU2F1,-0.6103616,1.7000515129980728e-05,4.443906,CALHM6,-0.5375894,0.9288265497725203,0.5529491,CPSF1,-0.6502892,0.03458958870167911,2.351328,LCE3E,0.0,1.0,0.0,TMEM178B,-24.160116,0.2047012516519041,-1.5895869,PC,-23.391863,0.325983082316008,-1.32594,LRG1,-25.128517,0.7527640677559938,-0.8205671,PKDCC,0.49129108,1.0,-0.5592731,ARHGAP28,-22.435448,1.0,-0.21433385
SLC7A10,-16.629276,1.0,-0.005788503,BEND3,-0.43916276,0.7739546196155483,-0.71738154,ZC2HC1C,0.3319062,1.0,-0.32736483,ZNF2,-1.7841554,0.5970135264685197,-0.9068715,NTRK3,-7.5028033,0.3748171551060707,-1.1950736,ADIPOQ,-16.306437,1.0,-0.008788298,CDC42EP4,-0.2161627,0.4321506240803534,-1.1572541,STAB1,-24.443214,0.8808909418139765,-0.65465176,C5orf46,0.49450058,0.8850056176945877,-0.6818049,CLCF1,-0.5917369,1.7122865871154653e-05,4.442341,TOMM40,-0.3652219,0.9289949856346703,0.55272037,ZP3,1.0172181,0.034618614372896844,2.3509398,DPPA3,0.0,1.0,0.0,SCN9A,-24.848925,0.20424333011627077,-1.5908484,NAF1,0.9913774,0.32516681428422767,-1.3275019,FANCL,-0.87048686,0.7523286398074965,-0.82113135,USF1,1.593834,1.0,-0.5595014,STK19,0.485484,1.0,-0.21448596
C1orf185,-15.60099,1.0,-0.005788503,PLS1,-1.308421,0.7735395347783052,-0.7178623,CNGA3,-1.3727162,1.0,-0.32754916,SLC38A4,-22.22827,0.5951765959548275,-0.9091187,ZNF552,0.41089603,0.3747273486289273,-1.195269,TRPM1,-13.713651,1.0,-0.008788298,CTNS,0.93544245,0.4319691463042094,-1.1576253,LRSAM1,1.2695369,0.8808567997918699,-0.6547583,PTPDC1,-1.1740791,0.8834491773044453,-0.68326044,FN3K,-0.8395008,1.7520975336870945e-05,4.4373713,CASTOR1,-0.40461552,0.9294950551335188,0.55200654,AGTR1,0.47669438,0.034740035018250646,2.3495986,CELA3B,0.0,1.0,0.0,CLSTN3,-24.985521,0.20424333011627077,-1.5908484,SAMD11,-23.488363,0.3240705812244241,-1.3294386,GRK4,-1.9179801,0.7523286398074965,-0.82116896,TLE2,-22.81331,1.0,-0.55970025,ACSM3,-24.002024,1.0,-0.21480285
WDR88,-16.520727,1.0,-0.005788503,C10orf143,0.13397846,0.7731094670069633,-0.7184274,ERVFRD-1,-4.223552,1.0,-0.3281353,SLC7A2,-3.180834,0.5944418128513929,-0.91003114,ZNF24,0.6560376,0.3745689635677821,-1.1955731,UNC45B,-15.867805,1.0,-0.008788298,ACAN,-24.223242,0.431282512295235,-1.1586461,TMEM171,-0.15879902,0.8808145318012663,-0.6548721,C12orf49,-0.11471683,0.8833848068106451,-0.6833948,ZNF502,0.2703243,1.8524326304562408e-05,4.425297,CCDC61,-0.13512895,0.9301022473982943,0.5513352,TASP1,-0.30868945,0.034751007871673886,2.349443,APOBEC1,0.0,1.0,0.0,MPEG1,-25.807924,0.2032474782118117,-1.5933716,ZMYND15,-1.0101889,0.3239891501716885,-1.3296329,SSH2,-1.0907462,0.7523286398074965,-0.8211753,NKAPL,-23.28801,1.0,-0.55970025,ZNF425,-22.374578,1.0,-0.21480285
AOC3,-13.415255,1.0,-0.005788503,OLFML1,-22.287367,0.7731094670069633,-0.7184274,DTX2,-1.0452286,1.0,-0.32837492,FBXW9,-3.8534236,0.594282977990427,-0.9102773,INCA1,-1.0280496,0.3743752657403749,-1.1959333,CLDN16,-14.62736,1.0,-0.008788298,ZNF552,0.23919564,0.43104936221396833,-1.1590315,ZNF565,1.2192287,0.8803131043610103,-0.655401,HSD17B8,-0.466893,0.88294130462936,-0.683865,ROM1,0.6970994,1.869258817574627e-05,4.4233217,PPFIA4,1.5441827,0.9307096470667765,0.55063117,POC5,-0.26076594,0.03481622404819243,2.348707,TEX13A,0.0,1.0,0.0,NEK8,-24.779442,0.2032474782118117,-1.5933716,JRK,-0.073777705,0.3217850098500893,-1.333541,NCKAP5,-23.565891,0.7521520993935241,-0.8215201,ZNF155,1.1933733,1.0,-0.5598696,ZNF594,-22.634937,1.0,-0.21480285
AIRE,-15.172045,1.0,-0.005788503,ZNF774,-21.652067,0.7731094670069633,-0.7184274,LCK,-1.439893,1.0,-0.32847077,NAALADL1,0.013368633,0.5938639354883638,-0.91088706,DHRS4,-0.5457195,0.3725319583245121,-1.1989678,AIRE,-15.27918,1.0,-0.008788298,TMPPE,0.18589018,0.430931747417911,-1.1593134,B9D2,0.60998154,0.8795680943063445,-0.6561502,PCDHGA2,-1.924776,0.88294130462936,-0.6839266,VRK3,-0.74080247,1.8831482759255226e-05,4.4217,PPM1K,-0.5112954,0.9331258075579558,0.548194,PRDM1,-0.76473844,0.03488498482215086,2.347934,ACSM4,0.0,1.0,0.0,TCTEX1D1,-25.320774,0.2032474782118117,-1.5933716,SERPINI1,-23.679966,0.3211540791844717,-1.3346864,PLCE1,-23.38098,0.7521520993935241,-0.8215201,LYSMD4,1.2829719,1.0,-0.5604218,ANXA2R,-24.071196,1.0,-0.21480285
DGKK,-16.613382,1.0,-0.005788503,TSPAN10,-1.6419679,0.7731094670069633,-0.71850944,THEMIS,-1.9234703,1.0,-0.32872146,PIP5KL1,-4.258803,0.5938639354883638,-0.9109345,LAMA2,-2.3369308,0.37240618896967914,-1.199221,LYZL1,-15.994856,1.0,-0.008788298,TEPSIN,0.12019097,0.43038850678199214,-1.1601344,EFR3B,-1.5619854,0.8784620846071548,-0.65722626,COL6A3,-0.075853996,0.8827241113459589,-0.68421215,DZIP1L,-0.2812479,1.908805737625363e-05,4.4187527,FAM13C,1.4455199,0.9331562351584463,0.54789996,TMEM104,-0.4500808,0.03501362045292859,2.3465247,GCSAML-AS1,0.0,1.0,0.0,RNPC3,-1.9681398,0.20313343320848953,-1.5938001,HAMP,-24.615992,0.32017571175993564,-1.3364356,RCAN2,-0.8045571,0.7518277315749229,-0.8219778,NPTXR,-23.034115,1.0,-0.5605102,DHX35,0.1424911,1.0,-0.21506904
HIGD2B,-14.31596,1.0,-0.005788503,NHSL2,-0.5793667,0.7731094670069633,-0.71859145,CD3D,-1.0306406,1.0,-0.32935,PROB1,-2.9506145,0.5927904727345633,-0.9123799,CMTM8,-2.0812428,0.3711621994820849,-1.2012565,OR6B1,-17.226479,1.0,-0.008788298,CMA1,-2.26834,0.42868358438225684,-1.1625899,DCUN1D2,1.0001009,0.8783670130959152,-0.65738785,FRS3,-23.29289,0.8826786963835949,-0.6843297,PAXIP1,-0.29312107,1.9675976333449956e-05,4.412099,ACADSB,-0.26169917,0.9357611079335618,0.54535335,FAM131B,1.8514186,0.03528654937694084,2.3435154,NAA11,0.0,1.0,0.0,LIN52,-0.4223901,0.20240922755203336,-1.5956186,CCDC77,-0.45938158,0.3182294601812942,-1.3399272,CDKN2AIP,-0.08181582,0.7516427254299929,-0.8222286,AMDHD2,1.2443837,1.0,-0.5608121,PIGBOS1,-0.7811328,1.0,-0.21539861
GSTA2,-12.571411,1.0,-0.005788503,TNFAIP8L2,-1.1741447,0.7721114194984073,-0.7198333,CSNK2A1,0.4975865,1.0,-0.3295085,PLA2G4C,0.28733587,0.5920670176301019,-0.9132811,SIM1,-22.104197,0.37088556428910746,-1.2017509,GSG1L,-15.726388,1.0,-0.008788298,ARMCX6,-2.985173,0.4283575712166392,-1.1631075,ABTB1,1.0125002,0.878328764319095,-0.65749806,ZNF347,-23.162283,0.8826786963835949,-0.6843297,ZNF862,-0.17800125,2.0118813788622795e-05,4.4072556,PPP1R3F,0.14831243,0.9362760833245817,0.54473424,PHKA2,-0.642137,0.035328121128539405,2.343038,ZSCAN5C,0.0,1.0,0.0,FIGNL1,-24.590929,0.20231681766064322,-1.5958948,PLXNB1,-23.040443,0.3182294601812942,-1.3399341,TPSG1,-25.458199,0.7514642607422471,-0.82247317,RAD54L,-1.2227466,1.0,-0.5608342,PRICKLE2,2.0488162,1.0,-0.21593098
TMEM252,-17.304691,1.0,-0.005788503,AKAP6,-22.041513,0.7708940851812071,-0.72118,MPZL2,0.17259516,1.0,-0.32992694,FAM118A,0.14178918,0.5920670176301019,-0.91334206,HGF,-2.207864,0.36886205729532606,-1.2050402,C9orf92,-15.199198,1.0,-0.008788298,RAB20,0.32675937,0.4283575712166392,-1.1631253,SAMD11,1.1216055,0.8781728141712748,-0.6577147,FIBCD1,1.0138466,0.8826320999141793,-0.6845928,CREBRF,-0.9398323,2.0492029338567288e-05,4.4032483,ZNF684,-0.15455568,0.9372239265192654,0.5437215,IL10RB,-0.42594218,0.03533742832573253,2.3429015,LCE3C,0.0,1.0,0.0,HIST3H2A,-2.8544037,0.2022633519975547,-1.5960757,PYROXD2,0.37991476,0.31817605815482847,-1.3401285,PGBD1,-1.0266798,0.7514642607422471,-0.8225359,ZNF76,1.5319874,1.0,-0.5612613,GRIPAP1,1.0330689,1.0,-0.21604507
ERBB4,-16.89187,1.0,-0.005788503,PLCXD2,-22.449465,0.7708940851812071,-0.72118,STK26,0.2925665,1.0,-0.33020526,ZNF850,-0.9640108,0.5920670176301019,-0.9133601,RBM23,0.5087772,0.3680442994695632,-1.2064046,OR6C75,-16.840899,1.0,-0.008788298,C8orf82,-1.097592,0.4274833176747552,-1.1644566,PLPP6,-0.38249,0.8779397609147263,-0.6580012,AMIGO1,-4.1672063,0.8823011920603049,-0.6849735,ECM2,0.6791407,2.051305988092031e-05,4.4030027,TTPA,1.5043145,0.9380965837718555,0.54277736,OSBPL7,0.08673873,0.03583690100055983,2.3375456,LGALS7,0.0,1.0,0.0,FANK1,-24.006289,0.20132818831748522,-1.5984179,CDC7,-0.019461354,0.3179971997340241,-1.3405485,VGLL4,-1.4333782,0.7504160464005271,-0.8236268,PRIM1,0.85853195,1.0,-0.5618872,MEOX2,-23.423744,1.0,-0.21620986
SEBOX,-16.158024,1.0,-0.005788503,TSPAN1,-21.50058,0.7708940851812071,-0.72118,MANEAL,0.05726681,1.0,-0.33066237,PLPP6,-0.26563352,0.5920670176301019,-0.91340303,LYRM9,0.85108584,0.3679089063957613,-1.2066748,OR6C2,-16.835672,1.0,-0.008788298,ARSG,0.21774657,0.4270390420723808,-1.1651418,FZD3,-1.3244176,0.8779397609147263,-0.6580379,C16orf91,-3.6551356,0.8823011920603049,-0.68504626,ZNF682,0.18649057,2.0688362154806736e-05,4.401134,ZNF775,0.39329273,0.9405079136897466,0.54028463,NANS,-0.36410382,0.03588775796437098,2.3369775,LCE3B,0.0,1.0,0.0,XPNPEP3,-24.486563,0.20132818831748522,-1.5984179,EFNA4,-1.5058755,0.3176074649635858,-1.3413364,LIPT1,-1.1961479,0.7502442157651915,-0.82386506,ZFP92,-24.082947,1.0,-0.56213015,PPP2R1A,-0.58162755,1.0,-0.21651407
FOXI2,-16.045795,1.0,-0.005788503,ANGEL1,0.52138627,0.7706261000143619,-0.72165394,FOXA1,-21.919071,1.0,-0.3307619,LAMA2,-4.095489,0.5898486409068282,-0.91635484,RAB39A,-3.7837827,0.36787301261599076,-1.2067852,PCDH11X,-16.90132,1.0,-0.008788298,ZNF266,0.8312444,0.42681240204429766,-1.1655202,ZNF559,1.2278768,0.8767904198439533,-0.65926826,KCNH2,-25.541458,0.881995576729158,-0.68539894,DAGLA,-0.21036741,2.0756228901776957e-05,4.4004006,KCNT2,0.48600718,0.9409526489715445,0.539579,TBC1D7,-0.5430199,0.036064913590052074,2.3350976,GCG,0.0,1.0,0.0,OSGEPL1,-24.350157,0.2008759661456738,-1.5996795,HSPA14,1.1606045,0.3175171375339779,-1.3415481,RAB44,-25.411264,0.7497855974168677,-0.8243792,USP21,1.2951994,1.0,-0.5627119,SLC35B4,1.2312415,1.0,-0.21656477
CPA5,-12.840449,1.0,-0.005788503,CXCL6,-4.802798,0.769883598757348,-0.7224606,ZC3H12B,-2.261066,1.0,-0.33133885,HSPA4L,0.024242397,0.5895310917185473,-0.9167862,PPCDC,0.40144852,0.36722371157849387,-1.2078811,SRARP,-15.246408,1.0,-0.008788298,CHTF8,-0.36630622,0.4260554566446602,-1.166648,CHRNA3,-23.332598,0.8765088038528092,-0.65959877,ZNF597,-3.0486684,0.8814247067448894,-0.68605953,RBM25,-0.42007908,2.1302509257709804e-05,4.3947372,CAND2,1.26369,0.9426417983503488,0.53797,SNRPB,-0.66532385,0.03625976157837787,2.333043,CASR,0.0,1.0,0.0,LRMP,-25.714937,0.19987250896687545,-1.6022027,LRP4,-24.394535,0.31747058249580395,-1.3416834,BRCA1,-1.5945016,0.7497180958082942,-0.8245172,M1AP,-24.144733,1.0,-0.5629402,ITGA7,-22.870218,1.0,-0.21667886
MRAP,-13.052905,1.0,-0.005788503,ZNF473,-0.13618906,0.7686485576080434,-0.72375715,VSTM1,-0.9832149,1.0,-0.3316743,RNASEL,0.4146133,0.585819624348231,-0.92117214,IL1RL2,-0.40772766,0.36716882588463057,-1.2080221,AVPR2,-15.748022,1.0,-0.008788298,OSBP2,-24.980436,0.425748396606063,-1.1671406,SLC4A1,-25.641136,0.8765088038528092,-0.65959877,LRRC34,-2.436059,0.8814247067448894,-0.68608195,TMPPE,-0.11881535,2.1421062422304237e-05,4.3935084,IKZF2,-0.7686218,0.9438364072778231,0.53673506,ARHGEF3,-0.73218733,0.03633047172277849,2.3322754,OR2A14,0.0,1.0,0.0,STARD5,-24.78635,0.19887297936214618,-1.6047258,PLK4,-0.11255559,0.316651080205594,-1.3431689,BLID,-3.6756535,0.7494876745447461,-0.8248119,LCA5L,-23.27965,1.0,-0.5629402,PRDM6,-22.562132,1.0,-0.21667886
NLRP8,-16.864101,1.0,-0.005788503,MMP1,-0.44590083,0.7674923824560829,-0.72497624,PCDHA10,-1.470249,1.0,-0.3318992,FAM131B,-2.074612,0.5855884003159636,-0.92150414,LURAP1,0.2293064,0.36546165051484586,-1.2108239,FAM181B,-15.583602,1.0,-0.008788298,ZNF607,-23.02238,0.4245896074393096,-1.1688395,SAMHD1,0.17388992,0.8763268141224486,-0.6599146,ANKRD13B,0.0814578,0.8814247067448894,-0.68609315,USP3,-0.7076346,2.2045574896953735e-05,4.3872137,C8orf37,0.5336375,0.9443744504166713,0.5361715,CDK5R1,0.009657927,0.03633066594912792,2.3322353,CIDEA,0.0,1.0,0.0,CCDC51,-24.062191,0.19887297936214618,-1.6047258,CCDC136,0.563715,0.31654703734213613,-1.3434049,ZNF579,-23.321371,0.749022743258774,-0.8253323,RAB33A,-0.5922751,1.0,-0.5632347,TVP23C,-22.351343,1.0,-0.21761686
DNAJC5G,-16.34965,1.0,-0.005788503,ERAP2,-0.5519422,0.767287100805664,-0.72524965,UTY,0.8160413,1.0,-0.33206877,PIH1D2,-1.4340535,0.585328212218609,-0.92187005,IGHM,-25.629457,0.3615222850434378,-1.2173076,NOX1,-16.584354,1.0,-0.008788298,LRRC1,-23.229567,0.4245896074393096,-1.1688395,NFKBIE,0.5368705,0.8758343876873564,-0.66043615,ZFPM2,-0.26438853,0.8812379376769004,-0.68645704,DNAJC28,0.67476493,2.323890071256813e-05,4.375637,NOCT,-0.3218104,0.9448269218502917,0.53553444,ADRA1B,0.7300886,0.03635393927995967,2.331957,ANKRD62,0.0,1.0,0.0,ZNF202,-24.473286,0.19840483882458387,-1.6059874,RBBP4,-23.201786,0.31654703734213613,-1.3434327,SETMAR,-1.6062025,0.7484928298332991,-0.8259154,DIRAS1,-22.874731,0.9990972374173345,-0.5645601,REP15,-22.406336,1.0,-0.21761686
FTCD,-14.635533,1.0,-0.005788503,GPR160,-0.6876691,0.7658733796037341,-0.72672623,MIGA2,0.8703991,1.0,-0.33212775,HIST1H3H,-0.27779582,0.5843259415232126,-0.92310315,TEDC1,-0.099843375,0.3597899002434247,-1.2201806,CFAP74,-17.193222,1.0,-0.008788298,ZNF839,-0.27865365,0.42396694188924117,-1.1698388,HLX,0.94398195,0.874657185218553,-0.6615893,FOLR3,-2.3462784,0.8811850117800836,-0.68665856,FRMPD4,1.4051629,2.3263963976557182e-05,4.375379,FOXL1,0.48239142,0.9449020874460438,0.5353907,FRS3,0.31824946,0.036972212979897924,2.3254054,OR2A5,0.0,1.0,0.0,ZNF215,-24.451012,0.19791747724680245,-1.607249,CDCA5,-24.27474,0.31654703734213613,-1.3434327,RBM12B,0.42575714,0.7484448871871295,-0.8260345,ZNF514,1.4442191,0.9983717780674978,-0.5652523,ADAMTS9,-22.414284,1.0,-0.21808586
SPEM2,-13.399156,1.0,-0.005788503,CD72,-3.4797478,0.7651445256201275,-0.7275215,SCD5,0.59672314,1.0,-0.33218306,CREBRF,0.7942925,0.583888380964078,-0.9236768,ACSS3,-22.047132,0.3591994425081051,-1.2211967,OR6C68,-16.495783,1.0,-0.008788298,CDK18,-24.382946,0.42351501140288694,-1.1705383,HSPA1L,-0.474335,0.8737258447967473,-0.6625736,TTC26,-0.58345526,0.8807101603279441,-0.6871568,WDR53,-0.14185506,2.3266792308692447e-05,4.3753295,CELSR2,1.1194774,0.9451185714093171,0.53499216,THOC6,-0.70691335,0.037643414266121965,2.3185298,AL603764.2,0.0,1.0,0.0,RAD54B,-24.686083,0.19743104491412047,-1.6085105,HENMT1,1.3816444,0.3164850356883164,-1.3436756,CCN4,-23.471697,0.7482602046798443,-0.8262853,EPCAM,-24.901697,0.9983282918382005,-0.56537014,CHI3L2,-23.717024,1.0,-0.21808586
EXOC3L4,-15.727597,1.0,-0.005788503,GBP4,-0.00835715,0.7645737106715288,-0.7281595,ESPNL,-3.4317117,1.0,-0.33240977,OBSCN,-23.549913,0.5821807017121822,-0.9257998,GLIS1,-4.9936757,0.3589683653371432,-1.2216265,C16orf92,-15.976035,1.0,-0.008788298,TWIST2,-23.03284,0.42351501140288694,-1.1705383,MLLT10,1.0537752,0.8717751117581037,-0.66449434,SPATA2L,-23.635214,0.8791625507542947,-0.68860674,SCAND1,-0.6081705,2.3297141013316408e-05,4.3750014,F2RL1,0.35321313,0.9451185714093171,0.5349856,RHBDF1,0.941242,0.038256436153032446,2.312408,C10orf120,0.0,1.0,0.0,AFF3,-24.99674,0.1964410490529077,-1.6110337,ATRIP,0.629281,0.3149033792112113,-1.3465008,C2orf42,-0.17459388,0.7479778851122563,-0.8266302,AK9,0.7768382,0.9983282918382005,-0.5653996,HAS3,-22.705603,1.0,-0.21808586
TMEM215,-15.746298,1.0,-0.005788503,TMEM88,-5.776981,0.7645737106715288,-0.72816634,TTC21A,-0.29031852,1.0,-0.3335065,ESCO2,-3.5490656,0.5814146337094316,-0.9267596,NRDE2,-0.13612269,0.3579437068868088,-1.2233545,OR10J5,-16.994604,1.0,-0.008788298,GP1BB,0.42578185,0.4233205191924454,-1.170931,ZNF678,0.08140954,0.8715789843914304,-0.6647478,C6orf223,-24.63737,0.8781571129068717,-0.689676,TASP1,-0.16171612,2.3313770353882754e-05,4.3748198,DLX3,1.7252048,0.945242367577504,0.5347798,ERBB3,1.0810419,0.03859094827418887,2.3090472,PRSS54,0.0,1.0,0.0,MARC1,-24.921846,0.1964410490529077,-1.6110337,NES,-23.950111,0.3146890277578271,-1.3469312,ZNF717,0.41975096,0.7462449890443918,-0.8283732,PRKX,0.38883013,0.9980315039390735,-0.5657825,SPEF2,1.3834007,1.0,-0.21813656
OR2T11,-16.235134,1.0,-0.005788503,CACNB4,-22.63198,0.7634303785337774,-0.72943777,ST18,-3.5906627,1.0,-0.33357653,ZNF608,-3.7310643,0.5809455792709545,-0.9273717,ZBTB4,0.25453907,0.357769948473344,-1.2238133,OR10J1,-16.30466,1.0,-0.008788298,WDR35,-0.27779445,0.4229242868856572,-1.171552,ARHGEF19,0.79346704,0.8712898380386411,-0.6650856,MIPOL1,0.32180524,0.8775744334138301,-0.6903254,HS6ST1,-0.74705654,2.3516409703859804e-05,4.3729086,OTOGL,2.4031687,0.9455949442654472,0.5343845,ZNF341,0.14751875,0.03876561209825669,2.3072655,KNG1,0.0,1.0,0.0,APOC2,-26.404335,0.19597731342661698,-1.6122953,FAM110A,0.53728473,0.31383128397364657,-1.348493,CPS1,-1.0631582,0.7462230560782792,-0.82846725,ZFYVE27,1.8105732,0.9970529788625466,-0.5667692,ZNF408,1.7759805,1.0,-0.21826331
