C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score,C16_names,C16_logfold,C16_pvals_adj,C16_z_score,C17_names,C17_logfold,C17_pvals_adj,C17_z_score,C18_names,C18_logfold,C18_pvals_adj,C18_z_score,C19_names,C19_logfold,C19_pvals_adj,C19_z_score
TSPAN3,0.46846664,5.94265980478909e-19,9.091106,NOCT,0.7900281,0.9324179254547932,0.542174,CAST,0.5060653,8.582413818987202e-59,16.285494,RTCB,0.53900725,2.3142274265778725e-12,7.3075304,BOD1L2,0.0,1.0,0.0,HPCAL1,0.48638862,0.550128561966742,0.9370138,TNIP3,0.4595312,0.7920444007717851,0.67645454,SAMD7,0.0,1.0,0.0,OR2T11,5.481041,1.0,0.079265706,SP8,0.0,1.0,0.0,DDX31,0.9698682,0.00023323806192834007,4.0469947,SNX3,0.76185244,3.863142449603923e-101,21.463789,PUS7,1.0111164,6.29571412781331e-61,16.605707,MOB4,0.6317579,3.575119234855248e-77,18.72229,DTD2,1.2182598,2.8585586910984237e-92,20.492369,FGF16,6.64565,1.0,0.1410038,BHLHA9,-13.737865,1.0,-0.0012615769,OR6B1,5.762301,1.0,0.0745345,NAA11,0.0,1.0,0.0,MCM9,0.72932833,1.0,0.0449608
ACADS,1.1955557,6.819440399186187e-19,9.07606,ATP11A,0.861032,0.9324198730785166,0.54209733,DHX36,0.7323771,9.71181605852732e-59,16.277906,PAIP1,0.5847792,2.316226091264875e-12,7.307351,SLC35F4,0.0,1.0,0.0,HLF,2.9924273,0.5507361264566275,0.936147,ASTL,1.4078157,0.7920642762844377,0.6763158,RBMXL3,0.0,1.0,0.0,CRNN,5.28809,1.0,0.079265706,TMCO5A,0.0,1.0,0.0,ZNRF1,0.71870375,0.0002397385421858693,4.040378,MICOS10,0.774581,4.1428486354099065e-101,21.460508,USP5,0.8760951,6.984397602085257e-61,16.599445,ANAPC5,0.6280002,4.25151179757041e-77,18.713026,ZDHHC8,0.86917734,3.289688350762891e-92,20.485498,HTR3A,5.753626,1.0,0.1409972,TRARG1,-15.231243,1.0,-0.0012615769,RFPL4A,7.7545996,1.0,0.0745345,SLC34A2,0.0,1.0,0.0,PER1,0.7963919,1.0,0.04480869
GIMAP4,1.9407847,7.334376600584765e-19,9.067947,GCA,0.032345753,0.9330484463416002,0.54122275,RELL1,0.69605494,1.0854175510805844e-58,16.271051,BARD1,2.2238076,2.458690397688849e-12,7.2992606,OR5M10,0.0,1.0,0.0,C17orf49,0.96485776,0.5507860736618697,0.9360263,ABTB1,0.98525697,0.7934511556101318,0.6744957,KNG1,0.0,1.0,0.0,C1QTNF3,1.0073787,1.0,0.07884703,OR8B8,0.0,1.0,0.0,EGFR,0.62141705,0.0002446236172553854,4.035237,OCRL,0.8044987,4.4464070481570654e-101,21.457191,SEC14L1,0.54460096,1.0736195798905944e-60,16.573584,KDM5A,0.575204,4.33025568203593e-77,18.712017,KXD1,0.72624415,3.5124951317969214e-92,20.482277,LAMC3,5.9853826,1.0,0.1409972,OR5F1,-16.636238,1.0,-0.0012615769,TMEM272,6.5238905,1.0,0.0745345,C1QTNF8,0.0,1.0,0.0,NEU3,0.6066736,1.0,0.043896038
ZBTB33,0.80041236,7.413863189840391e-19,9.066736,AFF4,0.18122318,0.9385981802086936,0.5353258,STAU2,0.5919943,1.1345232794020144e-58,16.268295,SNRNP200,0.3893545,2.474866583176428e-12,7.2983146,CYP1A2,0.0,1.0,0.0,IL18BP,0.6126409,0.5526336075917507,0.93363476,ERO1A,0.20225723,0.7936844110608269,0.6741567,H2BFM,0.0,1.0,0.0,SLC15A2,0.5837693,1.0,0.07841366,ANKRD34C,0.0,1.0,0.0,PFKM,1.1973706,0.0002458830926493787,4.0339727,GTF2E2,0.68756753,4.682966476923444e-101,21.454752,EIF2S1,0.590823,1.2672770284568832e-60,16.563578,ZFP90,1.3717222,5.010181479508637e-77,18.70421,EFNB2,1.2541143,4.8330095369014146e-92,20.466665,EZHIP,5.012435,1.0,0.140984,OR5AS1,-15.045595,1.0,-0.0012615769,OR8J3,6.8097296,1.0,0.0745345,WDR38,0.0,1.0,0.0,PLK4,0.27539164,1.0,0.043515768
CHMP5,0.5631487,8.33412443493932e-19,9.053902,STAU1,0.114946224,0.939571319067708,0.5342123,BID,1.207184,1.5092606017097364e-58,16.250715,HHIP,2.2730105,2.6031962663776635e-12,7.291382,C9orf129,0.0,1.0,0.0,ARL4A,0.72766215,0.5540763105598515,0.9316852,PHYKPL,0.8221937,0.7940301484478339,0.6737449,MNX1,0.0,1.0,0.0,CSF1R,1.0035878,1.0,0.078112505,OR10G6,0.0,1.0,0.0,TIMM9,0.6313394,0.0002546387125355716,4.02534,THRA,0.77396667,4.965910797319309e-101,21.451994,POFUT2,0.83529806,1.3730634862274092e-60,16.55869,AC118549.1,0.6406685,6.812623915404922e-77,18.687756,ZNF532,0.9879309,4.952894193048138e-92,20.46544,AGBL4,5.1955323,1.0,0.140984,KCNJ3,-16.196808,1.0,-0.0012615769,PCDH11X,6.631453,1.0,0.0745345,HS3ST6,0.0,1.0,0.0,C1orf112,0.8847564,1.0,0.042755224
BIRC7,2.119466,8.655606982561439e-19,9.049733,MUC20,0.8325444,0.9399130553858068,0.5337502,PAG1,0.374458,1.583840635533038e-58,16.247736,PLCG1,0.6455472,2.6711974286228167e-12,7.287844,SLC22A11,0.0,1.0,0.0,TRPS1,1.2216811,0.55534914521645,0.92994636,SEC31B,1.1216063,0.7951558107136658,0.6724914,OR8J1,0.0,1.0,0.0,COL4A5,2.46516,1.0,0.07805374,HEPACAM,0.0,1.0,0.0,ADNP,0.77381104,0.00025521694137957396,4.024748,PKM,0.8223188,8.098232406596461e-101,21.429205,SIM2,1.9017547,1.3878740697441939e-60,16.55801,SH2D4A,1.6145846,6.9645267834057e-77,18.686546,TNPO1,0.8497744,4.997701616516247e-92,20.46497,MSMP,5.1231,1.0,0.140984,SP5,-14.497458,1.0,-0.0012615769,C16orf90,6.345275,1.0,0.0745345,TMEM247,0.0,1.0,0.0,KIF21B,0.5214736,1.0,0.042717196
ASRGL1,1.2092801,1.0027264798983127e-18,9.033473,GALE,0.7085289,0.9429287535244862,0.53039825,TRAF3,1.1881945,1.605058189467648e-58,16.246897,PKMYT1,2.3751712,2.7782278739919023e-12,7.2824216,OR5M11,0.0,1.0,0.0,LAMB3,1.535476,0.5649072825220123,0.91734123,PDE1B,0.6999512,0.7953194709222018,0.672191,OR8K1,0.0,1.0,0.0,HPN,1.9938236,1.0,0.07803906,DMRTB1,0.0,1.0,0.0,POLH,0.7053967,0.0002554048651652737,4.0245166,NDUFAB1,0.71401364,1.4377594628920664e-100,21.402342,ERCC6,0.6775907,1.4067179001533734e-60,16.557165,XRCC4,1.5294471,7.329800561469272e-77,18.683786,LRRFIP2,0.6952741,5.57712676327706e-92,20.459593,SOHLH2,1.8480989,1.0,0.14090481,OR8H2,-15.231243,1.0,-0.0012615769,GUCA2B,5.730892,1.0,0.0745345,ADGRD2,0.0,1.0,0.0,ZNF692,0.30792952,1.0,0.042298898
DCAF8,0.7065394,1.008248846410972e-18,9.032836,EML6,2.2371075,0.9466454221177553,0.52678704,TRIM33,0.6691344,1.6145708086834392e-58,16.246511,NRIP3,0.98124886,2.9178774684439808e-12,7.275738,LYPD4,0.0,1.0,0.0,SPATA2L,1.586309,0.5679890170549527,0.91343015,CNDP2,0.27185044,0.7975691510374258,0.6694109,OR8K3,0.0,1.0,0.0,SLC39A11,1.0655771,1.0,0.0779656,SPDYE6,0.0,1.0,0.0,AKT3,0.30522344,0.0002560743147525621,4.0238423,NUTF2,0.73511004,1.6865842191586586e-100,21.39487,NRAS,0.5585706,1.540830675410507e-60,16.551619,ATG9A,0.85026413,8.095599361329818e-77,18.67845,VPS4A,0.69461685,6.234674702392353e-92,20.454126,ELMO3,1.5856595,1.0,0.14078602,CBLIF,-10.71308,1.0,-0.0012615769,GJD2,10.893595,1.0,0.0745345,AC025283.2,0.0,1.0,0.0,PALB2,1.7776653,1.0,0.040879216
NCOA1,0.5034093,1.0383180597474997e-18,9.029584,FOLR1,0.9819354,0.9486751972458962,0.52463883,TRIM38,0.586554,2.5195430659565155e-58,16.21913,USO1,0.34424,2.942174677256784e-12,7.2744956,ST8SIA3,0.0,1.0,0.0,GSDMD,0.58075774,0.5691817516035049,0.9119293,C11orf71,1.1582327,0.7976280157357339,0.6692835,DAOA,0.0,1.0,0.0,GFRA2,1.6134844,1.0,0.077936225,MT1HL1,0.0,1.0,0.0,XPR1,0.9718248,0.00026396504215735715,4.0165176,EMC1,0.77079177,1.797414849826932e-100,21.391872,RWDD4,0.83110577,1.5702920021552562e-60,16.550446,EVI5,0.67821753,9.115997633679437e-77,18.67208,SAMD4B,0.69613236,6.66740642827767e-92,20.450823,SWSAP1,1.8482795,1.0,0.14073652,RTBDN,-11.469996,1.0,-0.0012615769,USH2A,5.6332994,1.0,0.0745345,OR5C1,0.0,1.0,0.0,ZBTB42,2.471803,1.0,0.040853865
WAS,0.5583232,1.161358459481236e-18,9.017175,YPEL4,0.6205005,0.948902192301169,0.52421504,ST3GAL2,0.90464586,2.7161974401641562e-58,16.214466,SAMD4B,0.439431,3.049370143384074e-12,7.2695365,GHSR,0.0,1.0,0.0,KIAA1211,0.40123954,0.5726194953664353,0.9074267,JAK1,0.24024978,0.7991515090600363,0.667154,OR5T3,0.0,1.0,0.0,CAPN6,7.175709,1.0,0.077627726,CYP2F1,0.0,1.0,0.0,H2AFY2,0.7909698,0.00027035958181517527,4.010696,CPD,0.6395489,1.960566269665872e-100,21.38779,CALHM2,1.0564226,1.7167976987962334e-60,16.54501,BAG3,0.6655378,1.4595361699808667e-76,18.646894,JKAMP,1.1887769,6.99607655330504e-92,20.448444,AGBL2,3.0227225,1.0,0.1398786,CYP2W1,-13.701499,1.0,-0.0012615769,PGLYRP2,6.058429,1.0,0.0745345,OR1L6,0.0,1.0,0.0,XRCC1,1.3327317,1.0,0.039396156
LIMD1,0.7973767,1.2297461037138083e-18,9.010793,MAPRE2,0.4625581,0.9519536561561245,0.5204506,TMEM164,1.4211867,5.492095177132586e-58,16.17108,RAB34,0.47442278,3.14042197421605e-12,7.2654343,DMRTC2,0.0,1.0,0.0,SPATC1,1.915627,0.5742646066066862,0.9053293,P2RX7,0.29807305,0.8030858690024448,0.6626448,SLC15A1,0.0,1.0,0.0,TRIM43,5.3111606,1.0,0.077627726,PATE3,0.0,1.0,0.0,MTERF3,1.3211684,0.0002806787241103741,4.0014353,SEC13,0.7759131,1.973815985612855e-100,21.387447,HDGF,0.6243161,1.766059532562087e-60,16.543272,EFNB1,1.4202838,1.7523993332989685e-76,18.637081,METAP2,0.65838665,7.423113353763288e-92,20.445524,PGM5,2.1953177,1.0,0.1397994,AC187653.1,-11.735606,1.0,-0.0012615769,TAT,7.633414,1.0,0.0745345,SMIM22,0.0,1.0,0.0,NEK9,1.8019261,1.0,0.03839477
ESCO1,0.846068,1.2354692100300271e-18,9.010247,RPN1,0.52580005,0.9527026967186114,0.5194678,CMIP,0.42253748,6.65787596845374e-58,16.15917,ATAD5,1.3376672,3.2734283177479997e-12,7.2597623,GPIHBP1,0.0,1.0,0.0,ARHGEF1,0.45096934,0.5782064542248114,0.9001842,GIMAP4,0.9934663,0.8065842672883269,0.65884995,RNF113B,0.0,1.0,0.0,CCDC201,6.4655943,1.0,0.077627726,GOLGA6L7,0.0,1.0,0.0,A4GALT,1.5755799,0.00028213608497703425,4.000093,CMSS1,0.725628,2.0815612121434325e-100,21.384937,CAP1,1.0934755,2.125826507501032e-60,16.532068,SEZ6L2,2.4163156,1.8846414695256715e-76,18.633156,PLIN3,0.81837344,1.0467743100710777e-91,20.428684,PCNX4,1.5516587,1.0,0.13948593,CLVS2,-12.391694,1.0,-0.0012615769,POU1F1,5.972519,1.0,0.0745345,OR1L4,0.0,1.0,0.0,SLC25A35,1.5441376,1.0,0.03763423
ALK,3.7516098,1.2727047272822725e-18,9.006954,CCDC40,1.341575,0.9532497760516592,0.5188952,GGA1,1.5329684,7.36517530930876e-58,16.152922,TMEM200A,0.59716344,3.3500478887654905e-12,7.256569,C20orf141,0.0,1.0,0.0,ZNF711,1.5163065,0.5823460429797322,0.8948216,AGER,1.6375009,0.8067990384080497,0.6585109,OR8I2,0.0,1.0,0.0,TEKT5,5.7307644,1.0,0.077627726,FERD3L,0.0,1.0,0.0,FABP5,0.34136558,0.00028314552731633773,3.9991896,PRKAG2,0.8518564,2.1263670250882045e-100,21.383915,RAB6A,0.5235187,2.1369243464439962e-60,16.531721,EPB41L2,0.65881735,1.974796083373275e-76,18.63059,RNPEP,0.7250444,1.1669159014154072e-91,20.423347,NLRP4,5.722503,1.0,0.13916585,OR4D10,-15.231243,1.0,-0.0012615769,CHRND,7.1131506,1.0,0.0745345,OR1Q1,0.0,1.0,0.0,C18orf54,0.41523504,1.0,0.03679763
FCGR1B,2.1326456,1.2729149754574323e-18,9.006899,ZFPL1,1.341714,0.9554783924581294,0.5164472,GPATCH2L,0.6163235,7.757993593563268e-58,16.149672,ATP5MC3,0.37821668,3.41719432901706e-12,7.2537565,ESRP1,0.0,1.0,0.0,TFB1M,1.3113662,0.5841752125212415,0.8922227,CDH26,2.5592759,0.8074737881254535,0.6576965,OR10AG1,0.0,1.0,0.0,CTRB1,6.9154572,1.0,0.077627726,PRPS1L1,0.0,1.0,0.0,SIKE1,0.5153694,0.00028664326507864274,3.9960492,VIPAS39,1.1275109,2.163442987206746e-100,21.38308,ARHGAP5,1.0572575,2.179815127397847e-60,16.53049,KIF7,1.2204317,2.000594174976997e-76,18.629864,PHPT1,0.7324665,1.2765919201304854e-91,20.41893,C12orf74,6.912513,1.0,0.13916585,OR8K5,-15.881773,1.0,-0.0012615769,GPR62,9.837355,1.0,0.0745345,OR1N1,0.0,1.0,0.0,NR4A2,0.10136604,1.0,0.036201872
DUSP2,1.1237432,1.2813832102224023e-18,9.006135,IL12RB1,0.53313214,0.9583712980635888,0.5131877,ARHGAP26,1.0953032,8.163695689856086e-58,16.146458,CDK5RAP2,0.7810731,3.445148901892068e-12,7.25259,SYT10,0.0,1.0,0.0,TPRG1,3.0437179,0.5981983114231804,0.8743314,TGM3,5.655764,0.8093362163133795,0.6555169,ELAVL3,0.0,1.0,0.0,CNMD,6.9293365,1.0,0.077627726,GGT6,0.0,1.0,0.0,ELN,1.145206,0.0002903926915824713,3.9928534,IGF2R,0.6962876,2.1840074356760378e-100,21.382608,TMEM64,1.06466,2.3236214259320674e-60,16.526608,KIF13A,0.6637918,2.104041693128291e-76,18.627132,CPT1A,0.7461619,1.3551859868893848e-91,20.415955,HHLA2,6.183516,1.0,0.13916585,CLCA4,-17.174768,1.0,-0.0012615769,OR4K13,5.45184,1.0,0.0745345,TNP2,0.0,1.0,0.0,FANCE,0.1534759,1.0,0.034592055
RNFT1,0.990382,1.3308170630634042e-18,9.001945,ALKAL2,2.3538923,0.9583780525331254,0.51282704,BAZ2B,0.78554904,1.244682640344492e-57,16.120321,PHGDH,0.6519992,3.51775066173293e-12,7.2497015,OR2T4,0.0,1.0,0.0,IL1RAP,0.7632348,0.5998314400484676,0.87222713,VPS8,0.70680636,0.8128529291566122,0.65150595,SLITRK6,0.0,1.0,0.0,CACNG3,5.547354,1.0,0.077627726,OR1G1,0.0,1.0,0.0,XK,4.4746704,0.0002943915786376934,3.9894905,NUDCD2,0.62945193,2.207516097271253e-100,21.38208,PHF14,0.77439415,2.667817771317321e-60,16.518244,GATAD2B,0.56426585,2.4602220153480557e-76,18.618727,PRCC,0.7157803,1.3551859868893848e-91,20.415949,FGF20,5.2202783,1.0,0.13915266,OR5J2,-13.189171,1.0,-0.0012615769,IQCF5,8.287203,1.0,0.0745345,OR1J1,0.0,1.0,0.0,PARP14,0.53605306,1.0,0.034287836
CERS6,0.89097226,1.3364467782864953e-18,9.001445,DNAJB12,0.5783227,0.9589674832109686,0.51195014,RCOR1,0.8736506,1.4003285937176935e-57,16.113014,PITPNB,0.40662155,3.51775066173293e-12,7.24964,LACRT,0.0,1.0,0.0,MCTP1,0.3150645,0.5998314400484676,0.87217444,SLC47A1,-0.12954526,0.8133152456780692,0.6509827,TRIM51,0.0,1.0,0.0,DEFB121,5.172852,1.0,0.077627726,TREH,0.0,1.0,0.0,PTS,0.32367775,0.0002943915786376934,3.9894238,BACE2,0.22309203,2.413996350274776e-100,21.377878,EIF2AK1,0.52529716,3.3200536196206134e-60,16.50498,LAMA4,2.3885636,2.7269867517250022e-76,18.61318,KCTD9,0.71956986,1.462603264807424e-91,20.412191,IGHE,5.0944643,1.0,0.13915266,KRT26,-15.231243,1.0,-0.0012615769,GSG1L,7.4709744,1.0,0.0745345,ZAR1,0.0,1.0,0.0,DNAAF2,1.2479765,1.0,0.034034323
C11orf58,0.43482897,1.3516141452952759e-18,9.0001335,TSKS,2.3958268,0.9589674832109686,0.5118893,CNPPD1,0.79098874,2.2826912552470568e-57,16.08266,NUP188,0.4966283,3.759441631635381e-12,7.2404447,EMX1,0.0,1.0,0.0,RTF2,0.34091792,0.605445535323833,0.86525315,SEPTIN3,0.4284758,0.8141374563931946,0.64989746,TMEM207,0.0,1.0,0.0,FGF14,6.21266,1.0,0.077627726,MFRP,0.0,1.0,0.0,SLC37A4,1.8780848,0.0002952262583924371,3.988647,TSPAN31,0.83722264,2.804841828738456e-100,21.370844,RAI1,0.95178956,3.4529380197952725e-60,16.502579,FBXW5,0.6028835,2.844866536674357e-76,18.61085,TFPI2,1.7728943,1.481246511020477e-91,20.411543,ILDR2,4.6611433,1.0,0.13914606,GLYATL1B,-15.047548,1.0,-0.0012615769,OTC,9.11367,1.0,0.0745345,CWH43,0.0,1.0,0.0,DNAJC9,1.1022631,1.0,0.033920243
IDS,0.58595705,1.477508928031762e-18,8.990096,CTRL,0.54491746,0.9595500903439572,0.5112852,EMC7,0.54065657,2.453910531516201e-57,16.078156,COPB2,0.3410555,4.045341185766178e-12,7.230372,SPINK14,0.0,1.0,0.0,PINLYP,1.5792229,0.6187942625536447,0.8485194,AATF,0.56668484,0.8150634928068072,0.6487804,OR5D14,0.0,1.0,0.0,C4BPA,6.63735,1.0,0.077627726,SPANXD,0.0,1.0,0.0,AGPAT1,0.28046894,0.00029877216090590464,3.9855802,RDX,0.65750283,4.3560389955621247e-100,21.350222,PJA1,0.83302563,5.045383529912942e-60,16.479599,DOCK9,1.3124032,3.1977484268228985e-76,18.604519,CCDC90B,0.8801497,1.6871076992908162e-91,20.405151,AC007244.1,4.4832997,1.0,0.13913946,GFRAL,-13.972577,1.0,-0.0012615769,GNG13,6.408267,1.0,0.0745345,ACTL7A,0.0,1.0,0.0,ZNF131,1.3817717,1.0,0.033679403
ELOVL7,1.2626342,1.4789574014200863e-18,8.989952,COL9A2,0.7318543,0.9613947835533321,0.5092339,CDCA7L,1.4681844,2.903532504508084e-57,16.067682,TMEM167A,0.3444053,4.077156821311155e-12,7.2292447,AC011005.1,0.0,1.0,0.0,AQP11,2.716187,0.62515038923446,0.8404916,SIRPD,1.9966348,0.8202882761703062,0.64303803,SCEL,0.0,1.0,0.0,AADACL3,6.7193274,1.0,0.077627726,PRR20G,0.0,1.0,0.0,EPB41L4B,0.98346245,0.0003020229470875454,3.9829519,PERP,1.6059468,5.477797107856314e-100,21.33945,FARSB,0.79753214,5.422520001759143e-60,16.475206,SUPT20H,0.55131626,3.2060555292528614e-76,18.604347,MEF2A,0.8079549,1.9960272217027888e-91,20.396898,PPM1N,1.495511,1.0,0.13783936,TEX37,-14.0987215,1.0,-0.0012615769,NANOS2,9.96543,1.0,0.0745345,CLEC19A,0.0,1.0,0.0,ZSCAN31,1.1956152,1.0,0.03163861
DSC2,1.2090527,1.796274111775183e-18,8.968454,NOC4L,0.8681042,0.9615830649098145,0.50891155,OPLAH,1.9472291,3.633462642082005e-57,16.053703,NDST1,0.41249987,4.602983562614143e-12,7.2124987,CCDC198,0.0,1.0,0.0,ARMH1,2.5790083,0.6286322183902365,0.8360842,SP110,0.5008652,0.822453347699376,0.6407834,GALNTL5,0.0,1.0,0.0,TBR1,7.8246665,1.0,0.077627726,OR3A3,0.0,1.0,0.0,MEX3D,0.96686155,0.00031095203151096184,3.9756162,ESYT2,0.7486784,6.176703695316269e-100,21.333807,POP7,0.8714474,5.952188295108257e-60,16.469538,SLC10A3,0.5910683,3.294040755379904e-76,18.602863,PSMC3,0.6994242,2.0743189248582875e-91,20.394985,TYSND1,2.012664,1.0,0.13773048,ACOXL,-15.231243,1.0,-0.0012615769,ABCG5,6.094595,1.0,0.0745345,OR13D1,0.0,1.0,0.0,ACBD4,0.63401204,1.0,0.029483737
GTF2B,0.8627819,1.8066351724868816e-18,8.967785,OR6N2,0.7935969,0.963800762404054,0.506166,VDAC1,0.6041854,4.489241786632396e-57,16.04055,STAG1,0.54067916,4.646897266462496e-12,7.211143,FAM205A,0.0,1.0,0.0,RNF139,0.7375227,0.6316419684892656,0.8321629,MAPK13,0.039356995,0.8284991222436341,0.6343313,ETDC,0.0,1.0,0.0,BBOX1,6.256213,1.0,0.077627726,PRSS37,0.0,1.0,0.0,EXOC5,0.28082138,0.0003139371167042046,3.973284,UROS,0.7705122,6.520637464753137e-100,21.331215,AP2S1,0.5494003,6.722302978731095e-60,16.462141,PPIL4,0.7384325,3.524093306009226e-76,18.599213,CEP170,0.7570101,2.3371732025202562e-91,20.389118,SLC39A2,5.9595222,1.0,0.13732791,KRT37,-15.233495,1.0,-0.0012615769,CEMP1,7.540504,1.0,0.0745345,GPR139,0.0,1.0,0.0,WASF1,1.3553759,1.0,0.029306278
PLAAT3,1.4399476,1.9161781947396096e-18,8.961224,AKR1C8P,1.4540172,0.963800762404054,0.5061434,BTBD1,0.5882748,4.599699262086802e-57,16.039019,DSN1,1.2113461,4.679596097736482e-12,7.210125,CCL21,0.0,1.0,0.0,ZMYND10,2.594709,0.6317985783226598,0.8317992,CALML4,1.0139972,0.8295758403462766,0.6331437,TEX50,0.0,1.0,0.0,TTYH1,5.8125873,1.0,0.077627726,PAGE3,0.0,1.0,0.0,TAF5,1.5745473,0.00031410220539710505,3.9729257,ZBTB4,0.7004993,6.627376917654403e-100,21.330425,SLC52A2,1.0009885,8.544398142885323e-60,16.447554,CSNK1E,0.69433117,4.106167905560913e-76,18.590984,HMCN1,1.4893912,2.531269357297307e-91,20.385185,MAJIN,6.5970225,1.0,0.13732791,MOGAT2,-14.110263,1.0,-0.0012615769,INSL5,8.72442,1.0,0.0745345,GP2,0.0,1.0,0.0,SEC31B,2.0235212,1.0,0.029217547
ZNF609,0.7070478,1.9756255780548953e-18,8.957673,PIGL,0.5418202,0.9648602436536455,0.5050321,AGA,0.983837,4.645103000371653e-57,16.038385,MEA1,0.4542957,4.7435928570427765e-12,7.2081494,IFNA14,0.0,1.0,0.0,UQCRH,0.557274,0.6338466514384944,0.829287,SPATA12,1.4308093,0.8315618346337048,0.63107336,HTR5A,0.0,1.0,0.0,GATA5,5.3095975,1.0,0.077627726,PAGE2,0.0,1.0,0.0,PDLIM1,0.54835266,0.0003261612301943379,3.9632466,ZDHHC1,1.438738,6.941669934142743e-100,21.32823,FBXL18,1.0916799,8.702038976197705e-60,16.446413,LRP11,1.0843253,4.300607342463904e-76,18.58847,GADD45A,0.72622067,2.716217478624987e-91,20.381702,SCN4A,6.279484,1.0,0.13732791,CSRP3,-13.510547,1.0,-0.0012615769,CFAP74,5.7400894,1.0,0.0745345,UMOD,0.0,1.0,0.0,TNFRSF9,-0.090633534,1.0,0.028685167
TRIM47,1.1471008,2.0163538301758836e-18,8.955386,KLHDC8B,0.76158094,0.9687225713722631,0.5012338,FAR1,0.48499742,6.306895629242881e-57,16.019285,ILRUN,0.3143112,5.112592298287807e-12,7.197687,CCDC192,0.0,1.0,0.0,MFSD2B,1.2816709,0.6347989229396603,0.8281448,BIK,2.1787512,0.8317096255457566,0.6308595,H2BFWT,0.0,1.0,0.0,NPFFR2,7.5399613,1.0,0.077627726,CASR,0.0,1.0,0.0,GOLIM4,0.12074046,0.0003292370674727924,3.9608898,MYL6B,0.80802375,9.076833101493734e-100,21.31565,SLC25A37,0.29610544,9.219493635430983e-60,16.44288,HECTD1,0.63673174,4.303204929027529e-76,18.588406,DMPK,2.0044034,2.914081233862636e-91,20.378231,SPANXB1,5.707581,1.0,0.13732791,BTNL2,-15.231243,1.0,-0.0012615769,TSPYL6,5.533443,1.0,0.0745345,PDILT,0.0,1.0,0.0,PCLAF,0.7273866,1.0,0.02864714
TMEM164,0.99771816,2.023240481612404e-18,8.954973,CCDC13,2.472015,0.9696614431939519,0.500233,NAGLU,1.4072634,7.136748887899631e-57,16.011574,TESK1,0.5426256,5.4666799787479726e-12,7.1884217,FAM205C,0.0,1.0,0.0,MFSD6L,2.4047081,0.6374363352309079,0.82459915,ASGR1,3.118777,0.8391823928914725,0.62255996,RTP1,0.0,1.0,0.0,C3orf22,6.4447265,1.0,0.077627726,TMEM213,0.0,1.0,0.0,FAM216A,0.81041294,0.0003296449924417946,3.9605358,SEPTIN10,0.8576779,1.1589388518722597e-99,21.304178,NGF,1.400539,9.980926373727111e-60,16.43804,FBXL17,0.5517642,4.4171105724103234e-76,18.586971,NDUFAF2,0.8794333,3.115100004210942e-91,20.374935,C19orf71,5.4310126,1.0,0.13732131,KPNA7,-13.95224,1.0,-0.0012615769,LIPM,7.1858706,1.0,0.0745345,GABRA2,0.0,1.0,0.0,MED27,0.8353346,1.0,0.028304895
NAGLU,1.074147,2.1181368561087676e-18,8.949842,C12orf49,1.2119387,0.970782234787518,0.49914423,ARMT1,1.3200494,8.416353079283193e-57,16.00124,PARP2,1.6089858,5.677622725984922e-12,7.1831865,ADGRD2,0.0,1.0,0.0,SULT1E1,23.118975,0.6380132637586965,0.8238224,VENTX,6.268147,0.8406311914068555,0.62080586,PRSS51,0.0,1.0,0.0,GABRG3,5.588173,1.0,0.077627726,OR6X1,0.0,1.0,0.0,LEMD3,0.885496,0.00033612702941556246,3.9556508,TMEM123,0.73340195,1.164982523136296e-99,21.303907,PEMT,1.0699534,1.2349998446747891e-59,16.425093,SNTA1,1.3935739,4.6100766644283353e-76,18.584646,GDF11,1.2238878,3.3667130106366064e-91,20.371101,TEKT1,5.241011,1.0,0.13732131,SCRT2,-15.560057,1.0,-0.0012615769,KLK12,6.077341,1.0,0.0745345,BARHL1,0.0,1.0,0.0,NEURL4,1.8984901,1.0,0.027709136
