Cluster,Gene,Score,Adjusted p-value
0,CENPQ,5.10996,1.1949591743757454e-05
0,NR4A2,5.084302,1.3544069043146735e-05
0,SPC24,5.075875,1.4072415336361822e-05
0,TIMP1,5.070341,1.442943342273077e-05
0,MCM2,5.060908,1.5131515831068946e-05
0,PTGS1,5.060153,1.5161022634907001e-05
0,KNTC1,5.0544934,1.555509994456529e-05
0,KIF14,5.052481,1.568856287080981e-05
0,HPGDS,5.0500913,1.5854459028593372e-05
0,ECT2,5.0489593,1.588539040114152e-05
0,DNAJC9,5.0427966,1.6308766784683644e-05
0,SPN,5.0400295,1.651376819335354e-05
0,ZNF367,5.020786,1.8185737983158815e-05
0,DCK,4.9976435,2.0389241610770877e-05
0,RNF130,4.9909773,2.1023757151658406e-05
0,JUNB,4.9815445,2.197585202236523e-05
0,NDFIP2,4.9812927,2.197585202236523e-05
0,CCNA1,4.974501,2.26729191597229e-05
0,TTK,4.9430575,2.6401758100181457e-05
0,UBR7,4.9424286,2.6436733916911184e-05
0,BUB3,4.9375234,2.7007525156980386e-05
0,ATAD2,4.931486,2.76985277039596e-05
0,FANCD2,4.92721,2.825823292380496e-05
0,POLE,4.924946,2.8533733520106352e-05
0,SEPTIN8,4.9146323,2.985348232723557e-05
0,SEC11A,4.913752,2.9895833218901424e-05
0,EXO1,4.907086,3.0852562850457135e-05
0,HIST1H2BB,4.903061,3.143352022892927e-05
0,RNF4,4.8951373,3.2606400673688054e-05
0,NSMCE1,4.891238,3.319795523687001e-05
0,VRK1,4.889729,3.339211847422196e-05
0,SNRPD2,4.8799186,3.503249733175825e-05
0,CDT1,4.8711143,3.649675901429346e-05
0,BTBD7,4.869354,3.675638871379277e-05
0,SF3A2,4.8649516,3.744757469911644e-05
0,UBE2C,4.842941,4.1619244199650155e-05
0,FAM122B,4.8415575,4.183460762319908e-05
0,CDK5RAP2,4.8347654,4.282554032437936e-05
0,MBOAT7,4.830741,4.362270413548711e-05
0,SREBF1,4.8224397,4.515713101175577e-05
0,ZGRF1,4.8215594,4.527693991420491e-05
0,SRI,4.811623,4.7420270589886526e-05
0,NCL,4.804957,4.894183288002284e-05
0,CENPJ,4.792757,5.1742945596741446e-05
0,OSBPL8,4.791248,5.204293630721594e-05
0,ARHGEF6,4.790493,5.214821393489419e-05
0,MCM5,4.788355,5.261529796675704e-05
0,LIN54,4.7825694,5.4059229460385594e-05
0,GNG5,4.7796764,5.4559198822298026e-05
0,FADS2,4.774771,5.580976446567995e-05
0,CCNE2,4.7594266,5.9710730670942156e-05
0,PCNT,4.751126,6.200382352888798e-05
0,IL9R,4.74861,6.267330847501654e-05
0,MCM10,4.7435794,6.414195471771125e-05
0,PAFAH1B3,4.734775,6.676371429787398e-05
0,ANP32B,4.733517,6.706567209427746e-05
0,SPIN4,4.7254677,6.96605054962635e-05
0,MAPK1,4.7233295,7.01610051092368e-05
0,CHPT1,4.7228265,7.021703875008486e-05
0,PPM1H,4.71528,7.262714870481727e-05
0,TPRKB,4.6811953,8.510415140120471e-05
0,HASPIN,4.675913,8.703657531119648e-05
0,HMGN5,4.674152,8.764195240469153e-05
0,SSRP1,4.670127,8.92297299650704e-05
0,ELF1,4.657801,9.443010166290676e-05
0,FOSL2,4.6449723,0.00010016380957575216
0,CENPI,4.6302567,0.00010702818288887769
0,ZDHHC12,4.6250997,0.00010950294591241132
0,MAD2L2,4.6248484,0.00010950294591241132
0,ZNF184,4.6201944,0.00011180684595633395
0,SRSF7,4.610007,0.00011648576145137784
0,ARHGAP18,4.600574,0.00012130363329728458
0,TIMELESS,4.593279,0.00012542378548331844
