C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score,C16_names,C16_logfold,C16_pvals_adj,C16_z_score,C17_names,C17_logfold,C17_pvals_adj,C17_z_score,C18_names,C18_logfold,C18_pvals_adj,C18_z_score,C19_names,C19_logfold,C19_pvals_adj,C19_z_score,C20_names,C20_logfold,C20_pvals_adj,C20_z_score,C21_names,C21_logfold,C21_pvals_adj,C21_z_score,C22_names,C22_logfold,C22_pvals_adj,C22_z_score,C23_names,C23_logfold,C23_pvals_adj,C23_z_score
MS4A3,2.866172,0.0,55.28695,AIF1,2.109487,2.0782398692888622e-280,35.966866,MS4A3,3.3109949,0.0,70.804184,TCN1,3.8886015,0.0,70.99245,PPARG,2.8330784,0.0,78.42253,CTSD,1.8825059,0.0,48.58184,FTL,0.8824751,2.598652831253587e-192,29.759472,ABCA13,3.4958975,0.0,51.624718,RASSF5,2.9692338,0.0,86.680046,RFLNB,2.5152698,4.775934510238363e-174,28.358353,CD163,5.073493,0.0,78.711494,GPNMB,3.3358138,8.283646592040274e-120,23.555618,FAM178B,12.80235,4.270688075568026e-100,21.450567,PALLD,2.9343407,4.529291790949251e-44,14.248443,IL32,6.1520596,1.5517482851244571e-214,31.472609,IL7R,4.1123652,5.473717812953178e-68,17.646759,TPM1,4.0464296,7.222927923168254e-07,6.0752034,TIMP3,4.7335296,0.0,89.46084,AXL,4.136697,0.0,96.21293,PIK3R5,2.8036275,1.322671935141913e-64,17.315655,ACTB,1.4407642,0.0,57.125412,HEMGN,8.020948,4.682701799265215e-76,18.716602,MDM4,2.985157,1.7484556867380595e-21,9.930876,FKBP11,3.6985466,1.7300503437598636e-08,5.982121
DEFA3,4.2298274,0.0,55.25809,TLR2,3.237509,4.442009147679101e-274,35.558495,MCM7,2.991738,0.0,70.344955,ALOX5,2.2730021,0.0,70.820496,B2M,1.6733598,0.0,77.88711,CHI3L1,2.2186236,0.0,47.93193,FAM107B,1.3126751,5.756964080703848e-183,29.025335,UGCG,2.0669894,0.0,51.359425,ACSL4,3.2802086,0.0,86.423065,IL3RA,2.8657022,1.7624200501597813e-173,28.310946,FABP3,4.9658103,0.0,77.64047,CDK1,3.5045667,1.2820869803813124e-115,23.141449,ATP5IF1,2.7443573,3.4420703200477147e-99,21.352783,COL6A2,2.676554,8.235045154499073e-43,14.037424,MMP10,7.638938,4.475543683017434e-211,31.217394,SPOCK2,9.908025,1.725661187080703e-57,16.201937,COL6A2,4.4629536,1.0839117144830534e-06,6.0045853,CALD1,5.033653,0.0,89.359344,CCN1,4.3912287,0.0,96.20076,PLK3,2.624219,1.620063248065852e-63,17.166285,ENAH,3.603631,0.0,57.055855,UBE2O,4.8176994,3.512775052227183e-69,17.837227,ZFP36L2,1.9629416,5.456225135017948e-21,9.811481,IGLC1,9.71337,3.0994758759441425e-08,5.8798237
MCM5,2.7746336,0.0,54.691895,MCL1,1.6759118,2.34083926081473e-268,35.185215,HIST1H4C,3.1202586,0.0,68.90382,ANXA3,2.8821247,0.0,69.95414,OLR1,2.968323,0.0,77.410255,FTL,1.0057437,0.0,47.599033,CORO1A,1.7008908,4.193182442464368e-181,28.876024,ADGRG3,2.441164,0.0,51.325085,CREM,3.6031568,0.0,84.38902,ITGA2B,3.8008847,9.341775756073567e-173,28.250713,SLC15A3,3.2947702,0.0,77.416534,TUBA1B,2.3715324,2.3056693446297924e-115,23.114428,LMO2,3.1713388,4.3833248131453175e-98,21.232117,LMNA,1.6614385,1.1569057811992594e-42,14.012609,HSPG2,5.063597,1.145287632953993e-207,30.963991,TC2N,8.340602,1.380170801777892e-52,15.479207,EEF2,1.6587273,1.4008602523741775e-06,5.935212,EDIL3,4.3338466,0.0,89.35353,FAM171B,4.1680536,0.0,95.88165,PLEC,2.0782983,3.2967204642524106e-61,16.844643,PFKP,2.9075723,0.0,57.05539,TMCC2,9.432944,1.64526534785156e-58,16.373499,JUNB,1.3880881,8.598125336477886e-21,9.762787,TXNDC11,2.259566,8.02607567025563e-07,5.2720113
VAMP8,1.9236933,0.0,53.38306,KYNU,3.9409246,1.682708018225364e-263,34.865116,DEFA3,4.7772965,0.0,68.90106,APOBR,2.3974898,0.0,69.69309,PHACTR1,2.6561325,0.0,77.24591,LRPAP1,1.2924138,0.0,47.22637,NUCB2,1.661889,3.9568430701422087e-175,28.39387,TACC3,2.5324187,0.0,51.094997,PRG2,4.4474077,0.0,84.12442,S1PR1,4.530379,2.2863218913547553e-170,28.053047,SAMHD1,3.0582008,0.0,77.20692,CTSD,2.5664296,6.735497880650175e-115,23.066456,METAP2,2.5098722,4.314921974071638e-96,21.013235,MMP2,2.0424266,8.906951796448509e-40,13.522769,CD93,7.032397,1.2710683833087903e-206,30.885025,CYTIP,2.1652465,8.879040560388463e-52,15.3567505,MXRA7,3.5754786,1.4008602523741775e-06,5.934693,TPM2,4.8030167,0.0,89.26227,LOX,4.9032507,0.0,95.70153,EMILIN2,2.234408,5.2142039003538075e-61,16.816565,VGLL3,3.506627,0.0,57.005226,DMTN,5.7266245,1.317776414822724e-57,16.244,LTB,3.9662452,2.839715784169686e-20,9.635359,IGHM,5.9766245,3.0701909389127104e-06,5.004008
MLC1,3.1502006,0.0,53.030018,CD68,2.245031,2.054754492670412e-251,34.057144,ANP32E,2.420913,0.0,67.72745,SYNE1,3.6448243,0.0,69.55017,PLPP3,2.8402488,0.0,77.02277,JUN,1.6449766,0.0,47.1886,EGR1,1.6692177,9.833816447358984e-161,27.194427,GCA,2.2033048,0.0,50.989944,ARHGEF6,3.81585,0.0,82.64352,RASSF2,2.5879357,1.0429753356319282e-165,27.666075,LGALS3,2.7207222,0.0,76.80837,NPC2,1.7320008,1.4848442236701878e-112,22.830194,ILF3,1.7038444,1.0841951968325896e-94,20.858238,COL4A1,2.69577,1.5528285034187865e-38,13.3053255,PCDH1,7.6035004,8.243102548549939e-203,30.598629,CD5,8.830427,4.453535983994902e-51,15.25014,MAP4,3.6685624,1.403817967379916e-06,5.9300833,BGN,5.155126,0.0,89.19758,IGFBP3,4.930493,0.0,95.69891,CCL18,2.7057111,1.8350258211036836e-60,16.739113,FGF5,4.6234927,0.0,56.91466,OSBP2,7.8724103,5.662692272514158e-56,16.006933,CIITA,3.98671,1.4718300875478272e-19,9.456018,HERPUD1,2.5862136,9.9348481197491e-06,4.7556634
APP,1.4873438,0.0,52.347603,LHFPL2,3.146483,7.485746044147813e-251,34.01816,CTSG,3.5958629,0.0,67.18002,CD177,5.3735785,0.0,68.90643,IL1A,3.6986744,0.0,77.01793,NFKBIA,1.7406526,0.0,46.71914,ENTPD1,2.3565607,2.881876939881851e-158,26.982702,CDK1,2.9210606,0.0,50.684647,CTTNBP2,7.626914,0.0,82.55943,LAPTM5,1.8457253,6.508285623971601e-165,27.598751,LYZ,3.5155823,0.0,76.67105,HMMR,3.778272,2.9486381948915228e-112,22.798647,ADD2,10.120739,2.6717480481219496e-94,20.814606,UACA,3.2315493,1.721895796562316e-38,13.297006,NES,7.9668317,3.323765843984135e-202,30.55193,LTB,3.991736,6.023166649050336e-51,15.229926,CTSB,3.4182293,2.7691140726134705e-06,5.81329,DSTN,4.5316467,0.0,89.02914,ALCAM,3.6194756,0.0,95.64146,TFRC,2.2870455,1.788953034285179e-58,16.455822,NT5E,3.450711,0.0,56.535362,MPP1,2.2785113,3.880279617755281e-55,15.88502,TCL1A,11.819838,1.7254763821954727e-19,9.438575,TNFRSF13B,10.235494,1.4142925428906696e-05,4.679561
CAT,1.7918719,0.0,50.71829,ZEB2,1.678897,1.2647970017296822e-247,33.798164,PLAC8,2.972115,0.0,67.072975,GCA,2.5445602,0.0,68.582085,ATP6V1B2,2.2951882,0.0,75.8582,NCF2,1.6823138,0.0,46.565662,DACH1,2.3481548,4.521319180047768e-153,26.532856,SERPINB10,2.6912377,0.0,50.63129,NR4A2,3.846049,0.0,82.27779,RASSF5,2.4307983,5.978514365406421e-164,27.516184,CXCL16,3.1779475,0.0,76.32556,APOE,3.3673148,2.9231051657277474e-109,22.493093,LDB1,2.584026,6.979336497557829e-93,20.655436,COL1A2,2.5405304,1.9851346296856598e-38,13.286067,TM4SF1,5.72748,2.023763826769706e-201,30.491697,EIF1,0.9162198,7.757216383737585e-51,15.212987,HTRA1,3.789001,4.4827942208084255e-06,5.7238703,FSTL1,5.292525,0.0,89.00607,IGFBP4,4.1658106,0.0,95.598,RUNX1,2.3225636,4.9318344886272135e-58,16.391985,TUBA1B,2.5354826,0.0,56.438545,ANK1,6.109692,9.733432095948399e-55,15.825755,IKZF3,5.177137,3.280559900198567e-19,9.368895,HIST1H2BG,4.174007,1.997987260873696e-05,4.6031604
PDHA1,1.7143481,0.0,50.544067,CTSH,2.3659348,5.556429983449204e-246,33.68519,TK1,3.172855,0.0,66.54142,RFLNB,2.3142834,0.0,67.03259,LYZ,3.4156494,0.0,75.85076,C5AR1,2.0595045,0.0,45.687904,LPCAT2,1.5445513,2.6074581136202815e-150,26.289793,KLF5,2.6456032,0.0,50.59458,C5orf22,4.1722803,0.0,82.24122,RUNX1,2.7022743,2.2053438381257572e-160,27.215405,LAMP1,1.6122936,0.0,76.051926,CYP27A1,3.1040206,3.228305593519878e-109,22.487232,FBXO7,1.90063,2.779418253182204e-92,20.587313,GAS6,2.267288,4.099345980571966e-37,13.050083,LAMA4,7.09342,1.3582392223353674e-199,30.3525,AKNA,3.0525467,2.3760414145650814e-50,15.138004,HSPB1,2.6907477,4.49566671095314e-06,5.7173543,COL4A1,4.6537604,0.0,88.925415,COL6A1,4.534176,0.0,95.52171,MT-ATP6,2.376471,1.6397650954508078e-57,16.31582,DDAH1,3.555317,0.0,56.32954,SELENBP1,7.3101144,6.461581648176568e-53,15.552979,CLK1,2.7847784,1.0107235387713946e-17,8.98032,FCRL5,8.386223,2.908285930529797e-05,4.518235
MGST1,1.9503578,0.0,50.465424,ATP2B1,2.1187978,3.218753145279399e-243,33.495014,PCLAF,3.1832128,0.0,66.37558,CYBB,2.608794,0.0,66.80551,JAML,2.890139,0.0,75.84685,SGK1,1.7835613,0.0,45.266724,RAB11FIP1,1.5780741,2.037662367993396e-146,25.944946,DEFA3,3.627767,0.0,50.212368,RAC2,2.2234714,0.0,81.03657,CELF2,1.9646828,5.807110647205441e-159,27.094082,CTSD,2.7879012,0.0,75.91588,CD74,3.2481968,1.4401737536303452e-108,22.419352,HIST1H1D,2.85737,3.7046981890433524e-90,20.346575,LOXL2,2.27106,1.6593850423981545e-36,12.941767,ESAM,7.9111834,8.127742450362593e-199,30.292517,NOP53,2.5695202,7.066312375076853e-50,15.065011,CALU,2.6763833,8.526645664042918e-06,5.5942082,LOX,5.059469,0.0,88.90858,MXRA8,4.134962,0.0,95.51515,SOD2,2.202338,8.069549461512663e-57,16.21607,PFN2,3.3246484,0.0,55.909073,CA1,6.9936256,6.49920878581863e-53,15.55241,OGA,2.035771,1.7003966805530847e-17,8.921314,IKZF3,3.7324483,3.923827537762812e-05,4.4495187
HELLS,2.7815642,0.0,50.431404,CCL2,3.1025734,4.880188258814878e-243,33.48168,ZWINT,2.9367301,0.0,65.74777,GBA,1.9599067,0.0,66.530334,CCRL2,2.8680072,0.0,75.58604,STEAP4,3.2425165,0.0,45.206615,CCL4,2.0438013,2.2889015410298744e-146,25.940262,CKS1B,2.4369304,0.0,50.113716,ABCC4,4.7593536,0.0,81.01264,SFXN1,2.8434951,1.6641081437479644e-156,26.883715,CTSH,3.2483356,0.0,75.52867,ACE,2.7674432,8.4375225103327e-107,22.236032,TYMS,2.4009774,6.046843585574589e-90,20.322338,PEA15,2.0923789,2.7316995174280322e-36,12.902346,PRSS23,4.5267596,9.261678351907511e-198,30.211159,SELL,4.198985,1.3310733657959455e-49,15.022168,S100A6,2.065622,9.597002644146236e-06,5.5699863,FKBP10,4.198301,0.0,88.75339,COL6A2,5.3813725,0.0,95.49474,INF2,2.7291927,6.018962001554447e-53,15.647379,KDELR2,2.858006,0.0,55.872334,PITHD1,3.6015878,5.73194313029598e-48,14.78647,RCSD1,3.4035137,2.5304295049798323e-17,8.876059,TRIB1,1.6390444,4.839845787261432e-05,4.4010396
MYB,2.9817884,0.0,49.756054,CLEC7A,2.2123916,5.469551707736739e-240,33.27059,TACC3,2.6533535,0.0,65.21063,BPI,3.1294208,0.0,66.36665,CYBB,2.6529658,0.0,75.566826,PPP1R15A,1.7376444,0.0,45.03116,IL5RA,6.1216893,4.626392706404232e-146,25.912746,TCN1,3.1994529,0.0,49.847885,NR4A1,3.8972738,0.0,80.77293,RGS2,3.5029042,5.941988263969617e-155,26.74958,C1QA,4.8522077,0.0,74.45617,SLC7A7,2.7370784,5.0040500055627936e-105,22.050684,HMGB2,2.2501287,5.285744363616805e-89,20.214039,CSRP1,1.5828135,3.619406917725439e-36,12.8801155,S100A16,4.059808,2.0896388138814974e-195,30.030462,CD3D,10.113028,2.5014964252198303e-49,14.978823,CTHRC1,4.1421494,1.1856437018274736e-05,5.522395,CCDC80,4.694546,0.0,88.53531,LIMA1,3.7383718,0.0,95.377304,MARCO,3.291114,2.918054863238275e-52,15.5435705,CDH2,3.627459,0.0,55.707184,HBM,8.478813,1.3144928857134738e-44,14.243789,KLF2,3.0456493,3.102603870509472e-17,8.852,HSH2D,2.6490695,5.3336265193285455e-05,4.378298
LMNB1,2.0791717,0.0,48.861874,IFI30,2.3787363,3.423292556800764e-239,33.2146,ATP8A1,2.9478514,0.0,64.79894,MMP8,4.6481256,0.0,66.105385,PPT1,2.2884107,0.0,75.06112,CTSA,1.1837403,0.0,44.54427,ARL4C,2.8716292,5.821816456402035e-143,25.634806,PLK1,3.5464425,0.0,49.45742,ANXA1,1.7023345,0.0,80.11882,NFATC3,3.2028608,8.455826777246567e-155,26.735435,SCD,2.8330107,0.0,74.354355,C1QA,3.7309294,1.177827604568259e-103,21.905949,NCL,2.2197738,2.2219399954900044e-83,19.558712,DSTN,1.9847891,5.130353090836386e-36,12.852106,SPOCK1,4.4982877,5.352514024952085e-193,29.844456,CLEC2D,4.983294,3.146998801600084e-49,14.963103,FTH1,2.4979258,1.397675058319539e-05,5.483327,CDH13,4.2761803,0.0,88.39385,STC2,4.458679,0.0,95.331116,CD163,3.4660106,1.1202012805809345e-51,15.45258,SMURF2,3.228577,0.0,55.70663,ADIPOR1,2.4704604,3.0881403471716654e-44,14.182651,UCP2,2.2045574,5.2560072418610697e-17,8.789896,ZBP1,4.0737195,5.665384028506731e-05,4.363514
GSTP1,1.775405,0.0,48.33294,SERPINA1,2.0007358,1.6717654665606258e-238,33.166016,TSPAN2,2.7514205,0.0,64.315926,CCND3,2.2753572,0.0,65.58944,CXCL8,3.5731823,0.0,74.82041,CCL4L2,2.9309998,0.0,44.35138,CRIP1,1.8404514,3.8826244097477675e-141,25.469688,LRG1,2.4279077,0.0,49.228462,PTGS1,4.363908,0.0,78.472206,STK17B,2.2130005,5.141590924469355e-154,26.66698,CXCL3,3.8849454,0.0,73.85519,PPT1,2.1575794,1.8919095700122017e-101,21.672043,SLC25A37,2.7246504,8.337493441490168e-81,19.25088,CAPN2,1.8182464,3.0430153899568866e-35,12.709797,SEMA3F,6.4250374,6.730483358703975e-193,29.835844,CD2,8.482022,1.3340279980893492e-47,14.706137,ANTXR1,3.6871874,1.923647107412147e-05,5.416906,ITGB5,3.9766953,0.0,88.32347,TGFBI,4.8902264,0.0,95.18861,CYP27A1,2.3885517,1.6783485040575785e-51,15.424868,TPM1,4.3604803,0.0,55.548946,MBNL3,4.8966827,1.7882661957671088e-43,14.055669,NOP53,2.3597867,1.2890578386009032e-16,8.682309,FBXW7,2.261847,8.992385425026003e-05,4.2533336
CELF2,1.5973076,0.0,47.52079,ITGAX,2.395282,2.4000265783769643e-234,32.875576,ATP8B4,2.54117,0.0,64.15,MSRB1,2.649298,0.0,65.08638,FCER1G,2.2889347,0.0,74.58554,NAMPT,1.943435,0.0,44.2984,FGD4,1.8672676,4.5318593597521284e-138,25.188618,LMNB1,2.1682127,0.0,48.87272,RAPGEF2,3.698879,0.0,77.950645,EMP3,1.7379843,1.3425745936830852e-152,26.543604,GRN,2.2799833,0.0,72.950226,MS4A7,3.1460433,4.2413859951478955e-98,21.312574,H3F3A,1.0660075,4.071009001593041e-80,19.167189,GNG12,2.141386,3.1363858062850265e-35,12.707013,AKAP12,4.890062,2.4676182415403013e-192,29.791399,EEF2,0.7367801,4.728881677569737e-47,14.618877,IFITM3,4.3680134,1.9960917832484686e-05,5.407174,PXDN,4.467292,0.0,88.21554,CALD1,4.7799616,0.0,95.06671,MICAL1,2.2694223,3.5354654498991514e-51,15.375623,BGN,4.06434,0.0,55.46973,MXI1,4.027901,3.305162301856024e-41,13.672398,YPEL5,1.476514,6.342327625061101e-16,8.483686,CD27,6.7913833,0.00011710778001141455,4.1891685
AIF1,1.8359537,0.0,47.286575,MS4A6A,4.197082,1.4216264277850698e-231,32.680176,NUSAP1,2.8553405,0.0,63.86195,IL17RA,2.2499492,0.0,65.05381,ARRDC4,2.9611464,0.0,74.56149,MCOLN1,1.855888,0.0,43.91488,EBP,1.7919399,6.282529085933654e-136,24.990715,BASP1,1.6453729,0.0,48.814953,CTSG,4.64394,0.0,77.48004,IKZF2,4.0542183,1.6958404728471834e-152,26.533907,CD9,2.821494,0.0,72.371376,GRN,1.9651672,1.819910291485051e-96,21.134594,MCM7,2.4038372,9.474666543560503e-77,18.755846,CTTN,2.4364998,7.983119059341401e-34,12.445767,SYNPO,4.9798813,5.928110436314053e-192,29.761103,RIPOR2,4.7502933,6.81738778654182e-47,14.593118,OPTN,2.76139,2.056389834181934e-05,5.398773,FBN1,4.195978,0.0,88.18826,COL6A3,4.37096,0.0,95.01032,JAKMIP2,2.9228125,1.0175195779460049e-50,15.304907,COL6A2,4.6463532,0.0,55.359924,RIOK3,2.878395,4.1521923439944435e-40,13.483138,BRD2,1.462845,2.3637745629506803e-15,8.319629,CD38,3.4246433,0.00029493583578631214,3.9558783
TSPAN2,2.2556748,0.0,47.237404,INSIG1,2.1747618,2.0594980964995002e-231,32.66805,HELLS,3.1118808,0.0,63.71264,CD24,2.9157376,0.0,64.88249,CD83,2.5938828,0.0,74.45491,SDCBP,1.4999478,0.0,43.867977,RAB44,2.6315086,1.558157531355838e-132,24.672827,PGLYRP1,3.5797923,0.0,48.70988,ID2,2.8691916,0.0,77.473274,ATP10D,4.1042905,1.631849697355929e-148,26.184689,CAPG,2.40513,0.0,71.67507,EPHX1,2.6679127,9.281632249916263e-96,21.056305,MYC,3.223654,1.1671822455078391e-71,18.116177,COL6A1,2.1234639,3.179934753100067e-32,12.14262,LAMB1,4.391059,4.0187929190863084e-191,29.695925,IER2,1.6668009,1.161175909555126e-46,14.556006,THY1,3.4570522,2.9465674747470676e-05,5.316261,TAGLN,5.689301,0.0,88.15064,BGN,4.8280926,0.0,94.962616,MAP2K3,2.1431541,5.294376909544353e-49,15.0372305,SERPINE1,4.5306892,0.0,55.279556,YBX3,2.4510272,7.4679359087026414e-37,12.903457,RIPOR2,4.554974,2.3754972205184612e-15,8.318691,TMEM156,5.264338,0.00029536108872177326,3.9553804
TRA2B,1.70338,0.0,46.447033,PNRC1,1.4814975,1.7206979489034456e-224,32.176144,NCAPG2,2.6956286,0.0,63.219822,NCF2,2.215701,0.0,64.713875,TFRC,2.8827415,0.0,74.36506,P2RX4,1.8923649,0.0,43.55065,NCF4,1.548071,4.119195094216366e-131,24.538807,S100P,2.3989456,0.0,48.235996,RGS2,4.344673,0.0,77.45552,ALOX5AP,2.128448,1.8350358067674656e-145,25.913694,IRF8,4.4232664,0.0,71.18,RRM2,2.8853135,8.613169982432379e-95,20.949268,CAT,1.6240467,3.105303484034563e-71,18.0615,MT-ATP6,2.310164,8.12424320404468e-32,12.064957,SRPX,5.63313,3.913936929611366e-190,29.61841,LCK,10.809276,1.26409331127939e-46,14.5500345,MME,5.989248,3.503789182047058e-05,5.2818446,ADAM12,4.483953,0.0,87.94084,THBS1,4.732467,0.0,94.933426,ADTRP,3.0329506,4.2411371895279425e-48,14.895191,COL6A3,3.6353664,0.0,55.21198,RNF10,3.076581,2.0998948266795378e-35,12.637736,IRF8,3.3710518,8.959065008613392e-15,8.1504135,PIM2,2.6174402,0.0003807072351552048,3.889551
DEFA4,3.9104576,0.0,46.330124,PLAUR,1.7592748,2.914391248503328e-224,32.15901,CKS1B,2.4468887,0.0,62.980766,PYGL,2.1861875,0.0,64.61666,IGSF6,2.9445615,0.0,74.10854,SQSTM1,1.4499078,0.0,42.907524,ADGRE5,1.0833892,1.4205029843733275e-124,23.91397,CORO1A,2.176914,0.0,48.0009,RHEX,6.5306826,0.0,77.27853,TMEM154,2.8876255,6.169061171691375e-145,25.866102,FBP1,3.6064856,0.0,70.993065,ARL6IP1,2.4012163,1.9067014721862014e-93,20.800053,UCP2,1.9450898,2.95216778425833e-70,17.93544,ACTA2,2.2680862,8.688095102971524e-32,12.059202,OCIAD2,4.182033,4.701277474733832e-190,29.611395,TRBC1,11.002149,3.492363741353448e-46,14.478966,VKORC1,2.3235574,5.5368519667306144e-05,5.163863,MYL9,5.0770354,0.0,87.9003,CCDC80,4.4705267,0.0,94.91451,CDK5RAP3,2.9060242,6.002756114562396e-48,14.871074,ANXA2,3.4735618,0.0,55.116768,BSG,1.5434861,3.131698635203827e-35,12.605361,LAPTM5,1.1306485,9.992402448058664e-15,8.136542,TNFRSF17,10.219986,0.0005919691671428546,3.7725387
MCM6,2.6423345,0.0,46.303463,KDM6B,2.0049114,4.563127346145421e-224,32.144333,ASF1B,3.2188168,0.0,62.568592,CSF3R,2.429922,0.0,64.06741,SQSTM1,2.1558058,0.0,74.038605,EGR2,2.3013904,0.0,41.962624,ADAM8,2.5984325,1.5782669537248408e-122,23.714897,HMMR,3.2010355,0.0,47.819813,SOCS2,3.9776826,0.0,77.18844,B2M,1.3358765,6.169217072865053e-142,25.597233,JAKMIP2,3.5671072,0.0,70.94739,SLC15A3,2.4765835,2.104697160644653e-93,20.794157,MCM2,2.7336953,1.6304794405953984e-69,17.839474,COL4A2,2.69027,4.214309144931395e-31,11.925492,MMRN2,9.963409,1.1506678673839981e-189,29.580372,FCMR,5.2239776,5.32201350514655e-46,14.449254,RNASEK,1.5587089,5.6638634898680676e-05,5.1556044,ITGBL1,4.276188,0.0,87.721436,FSTL1,5.247533,0.0,94.761536,KMO,3.6231663,9.301436496502798e-48,14.840856,TPX2,3.3116243,0.0,55.02379,FOXO3,3.4050932,7.496110607700887e-35,12.534776,BCL11A,4.0233026,1.0871143103722339e-14,8.12567,GLCCI1,2.8043435,0.0007911943392304544,3.6935027
TENT5A,2.5130062,0.0,46.24067,PLA2G7,2.6380687,1.5653932183513445e-222,32.033535,PDHA1,1.8435369,0.0,62.420605,TSPO,1.7420918,0.0,63.71439,CLEC4A,3.3437629,0.0,73.91461,CD68,1.6043278,0.0,41.892998,SIGLEC6,1.7984627,2.375411756386319e-120,23.501036,PDE4D,2.0896297,0.0,47.52883,FAM102A,4.4243865,0.0,77.09078,RAPGEF2,3.010241,1.2976779645304499e-129,24.461428,PLA2G7,3.158828,0.0,70.89938,IL1A,2.7873597,6.725505678154888e-93,20.736706,SLC40A1,3.5354917,7.257555090936554e-69,17.754976,LMO7,2.421358,9.470013087510141e-31,11.856988,TCIM,10.18163,1.3460923236673571e-189,29.57428,ARL4C,3.2249026,1.0387525301226302e-45,14.402161,SH3BGRL3,1.9832399,6.305816491474742e-05,5.121323,COL5A2,4.066909,0.0,87.68179,DSTN,4.273908,0.0,94.74806,SAT1,2.0126107,7.086025086773413e-46,14.54059,RRM2,3.2606597,0.0,54.895695,YOD1,4.754946,2.5889730733149287e-32,12.052008,BANK1,4.897845,1.3822127869423193e-14,8.094534,PRDM1,2.513617,0.0017252469883169653,3.4717202
GCA,1.9009495,0.0,46.00787,PSAP,1.6331615,1.0923509302494499e-216,31.610386,ANXA3,2.4839592,0.0,62.10262,IVNS1ABP,1.8283204,0.0,63.40607,SGK1,2.5594294,0.0,73.39621,NFKBIZ,1.6452451,0.0,41.868332,CSF2RB,1.5314345,2.79018909969579e-119,23.395191,TOP2A,3.0298083,0.0,46.743603,DUSP4,5.703736,0.0,76.844604,SRGN,1.4677804,1.3043092028874438e-129,24.460457,FTL,1.6029179,0.0,69.397064,TMEM106C,2.5304122,6.725505678154888e-93,20.736105,SPTA1,7.7250085,2.599419347894656e-66,17.41856,ACTN1,1.0906278,3.87018944272091e-30,11.735427,CTTN,3.643275,6.121544529229571e-189,29.522303,ARRDC3,1.9686562,4.753037338058251e-45,14.294954,SELENOM,3.7491045,7.20187933933096e-05,5.091908,CDH2,4.38429,0.0,87.23017,EXT1,3.7587132,0.0,94.659805,MAP7D1,1.6508733,8.314143032468194e-46,14.529246,HAS2,4.1106586,0.0,54.832317,HMBS,4.0363793,1.7266615558344436e-30,11.693203,EEF2,0.7140463,4.8369573373559245e-14,7.9314075,IGHG3,9.962611,0.0017581754246737426,3.4661949
ERLIN1,2.3940005,0.0,45.938732,CD83,2.0018532,5.960438977390611e-214,31.409876,KIF22,2.9063425,0.0,61.761353,PADI2,2.2059593,0.0,63.26309,RNF13,2.3934245,0.0,72.924965,S100A9,2.1549895,0.0,41.77128,FRY,2.7711127,1.1872918629038875e-118,23.333048,NDC80,2.965257,0.0,46.710438,RGS1,6.079376,0.0,76.6737,FTH1,1.6904579,1.6733840701029033e-129,24.449535,ACP5,3.2741923,0.0,69.26493,CREG1,1.7113475,2.084949701114164e-91,20.569132,HNRNPA2B1,1.1126615,2.664535314930179e-66,17.417007,S100A16,2.3743808,1.6214449570251536e-29,11.610807,BACE2,3.9611547,9.828642177919953e-188,29.427465,LEF1,7.719525,1.3504479445423358e-44,14.220987,BEX3,2.8884354,8.053219940913942e-05,5.062315,COL6A2,5.3793826,0.0,87.20033,SMURF2,3.904004,0.0,94.62826,SPI1,1.3587356,9.163405794791717e-46,14.522184,COL6A1,3.7659116,0.0,54.790855,WNK1,2.7261076,7.537711280554437e-29,11.360426,TMEM131L,3.345184,5.4682890154092395e-14,7.91509,OTUD1,2.1050007,0.0018161507076252842,3.456868
